INT	INT	INT	STRING	INT	INT	INT
10440524	-1	2005	-1	0	1	1
10440525	-1	2005	-1	0	1	1
10440526	-1	2005	-1	0	1	1
10440527	-1	2005	-1	0	1	1
10440528	-1	2005	-1	0	1	1
10440529	-1	2005	-1	0	1	1
10440530	-1	2005	-1	0	1	1
10440601	-1	2005	-1	0	1	1
10440602	-1	2005	-1	0	1	1
10440603	-1	2005	-1	0	1	1
10440604	-1	2005	-1	0	1	1
10440605	-1	2005	-1	0	1	1
10440606	-1	2005	-1	0	1	1
10440607	-1	2005	-1	0	1	1
10440608	-1	2005	-1	0	1	1
10440609	-1	2005	-1	0	1	1
10440610	-1	2005	-1	0	1	1
10440611	-1	2005	-1	0	1	1
10440612	-1	2005	-1	0	1	1
10440613	-1	2005	-1	0	1	1
10440614	-1	2005	-1	0	1	1
10440615	-1	2005	-1	0	1	1
10440616	-1	2005	-1	0	1	1
10440617	-1	2005	-1	0	1	1
10440618	-1	2005	-1	0	1	1
10440619	-1	2005	-1	0	1	1
10440620	-1	2005	-1	0	1	1
10440621	-1	2005	-1	0	1	1
10440622	-1	2005	-1	0	1	1
10440623	-1	2005	-1	0	1	1
10440624	-1	2005	-1	0	1	1
10440625	-1	2005	-1	0	1	1
10440626	-1	2005	-1	0	1	1
10440627	-1	2005	-1	0	1	1
10440628	-1	2005	-1	0	1	1
10440629	-1	2005	-1	0	1	1
10440630	-1	2005	-1	0	1	1
10440701	-1	2005	-1	0	1	1
10440702	-1	2005	-1	0	1	1
10440703	-1	2005	-1	0	1	1
10440704	-1	2005	-1	0	1	1
10440705	-1	2005	-1	0	1	1
10440706	-1	2005	-1	0	1	1
10440707	-1	2005	-1	0	1	1
10440708	-1	2005	-1	0	1	1
10440709	-1	2005	-1	0	1	1
10440710	-1	2005	-1	0	1	1
10440711	-1	2005	-1	0	1	1
10440712	-1	2005	-1	0	1	1
10440713	-1	2005	-1	0	1	1
10440714	-1	2005	-1	0	1	1
10440715	-1	2005	-1	0	1	1
10440716	-1	2005	-1	0	1	1
10440717	-1	2005	-1	0	1	1
10440718	-1	2005	-1	0	1	1
10440719	-1	2005	-1	0	1	1
10440720	-1	2005	-1	0	1	1
10440721	-1	2005	-1	0	1	1
10440722	-1	2005	-1	0	1	1
10440723	-1	2005	-1	0	1	1
10440724	-1	2005	-1	0	1	1
10440725	-1	2005	-1	0	1	1
10440726	-1	2005	-1	0	1	1
10440727	-1	2005	-1	0	1	1
10440728	-1	2005	-1	0	1	1
10440729	-1	2005	-1	0	1	1
10440730	-1	2005	-1	0	1	1
10440801	-1	2005	-1	0	1	1
10440802	-1	2005	-1	0	1	1
10440803	-1	2005	-1	0	1	1
10440804	-1	2005	-1	0	1	1
10440805	-1	2005	-1	0	1	1
10440806	-1	2005	-1	0	1	1
10440807	-1	2005	-1	0	1	1
10440808	-1	2005	-1	0	1	1
10440809	-1	2005	-1	0	1	1
10440810	-1	2005	-1	0	1	1
10440811	-1	2005	-1	0	1	1
10440812	-1	2005	-1	0	1	1
10440813	-1	2005	-1	0	1	1
10440814	-1	2005	-1	0	1	1
10440815	-1	2005	-1	0	1	1
10440816	-1	2005	-1	0	1	1
10440817	-1	2005	-1	0	1	1
10440818	-1	2005	-1	0	1	1
10440819	-1	2005	-1	0	1	1
10440820	-1	2005	-1	0	1	1
10440821	-1	2005	-1	0	1	1
10440822	-1	2005	-1	0	1	1
10440823	-1	2005	-1	0	1	1
10440824	-1	2005	-1	0	1	1
10440825	-1	2005	-1	0	1	1
10440826	-1	2005	-1	0	1	1
10440827	-1	2005	-1	0	1	1
10440828	-1	2005	-1	0	1	1
10440829	-1	2005	-1	0	1	1
10440830	-1	2005	-1	0	1	1
10441001	-1	2005	-1	0	1	1
10441002	-1	2005	-1	0	1	1
10441003	-1	2005	-1	0	1	1
10441004	-1	2005	-1	0	1	1
10441005	-1	2005	-1	0	1	1
10441006	-1	2005	-1	0	1	1
10441007	-1	2005	-1	0	1	1
10441008	-1	2005	-1	0	1	1
10441009	-1	2005	-1	0	1	1
10441010	-1	2005	-1	0	1	1
10441011	-1	2005	-1	0	1	1
10441012	-1	2005	-1	0	1	1
10441013	-1	2005	-1	0	1	1
10441014	-1	2005	-1	0	1	1
10441015	-1	2005	-1	0	1	1
10441016	-1	2005	-1	0	1	1
10441017	-1	2005	-1	0	1	1
10441018	-1	2005	-1	0	1	1
10441019	-1	2005	-1	0	1	1
10441020	-1	2005	-1	0	1	1
10441021	-1	2005	-1	0	1	1
10441022	-1	2005	-1	0	1	1
10441023	-1	2005	-1	0	1	1
10441024	-1	2005	-1	0	1	1
10441025	-1	2005	-1	0	1	1
10441026	-1	2005	-1	0	1	1
10441027	-1	2005	-1	0	1	1
10441028	-1	2005	-1	0	1	1
10441029	-1	2005	-1	0	1	1
10441030	-1	2005	-1	0	1	1
10441101	-1	2005	-1	0	1	1
10441102	-1	2005	-1	0	1	1
10441103	-1	2005	-1	0	1	1
10441104	-1	2005	-1	0	1	1
10441105	-1	2005	-1	0	1	1
10441106	-1	2005	-1	0	1	1
10441107	-1	2005	-1	0	1	1
10441108	-1	2005	-1	0	1	1
10441109	-1	2005	-1	0	1	1
10441110	-1	2005	-1	0	1	1
10441111	-1	2005	-1	0	1	1
10441112	-1	2005	-1	0	1	1
10441113	-1	2005	-1	0	1	1
10441114	-1	2005	-1	0	1	1
10441115	-1	2005	-1	0	1	1
10441116	-1	2005	-1	0	1	1
10441117	-1	2005	-1	0	1	1
10441118	-1	2005	-1	0	1	1
10441119	-1	2005	-1	0	1	1
10441120	-1	2005	-1	0	1	1
10441121	-1	2005	-1	0	1	1
10441122	-1	2005	-1	0	1	1
10441123	-1	2005	-1	0	1	1
10441124	-1	2005	-1	0	1	1
10441125	-1	2005	-1	0	1	1
10441126	-1	2005	-1	0	1	1
10441127	-1	2005	-1	0	1	1
10441128	-1	2005	-1	0	1	1
10441129	-1	2005	-1	0	1	1
10441130	-1	2005	-1	0	1	1
10441201	-1	2005	-1	0	1	1
10441202	-1	2005	-1	0	1	1
10441203	-1	2005	-1	0	1	1
10441204	-1	2005	-1	0	1	1
10441205	-1	2005	-1	0	1	1
10441206	-1	2005	-1	0	1	1
10441207	-1	2005	-1	0	1	1
10441208	-1	2005	-1	0	1	1
10441209	-1	2005	-1	0	1	1
10441210	-1	2005	-1	0	1	1
10441211	-1	2005	-1	0	1	1
10441212	-1	2005	-1	0	1	1
10441213	-1	2005	-1	0	1	1
10441214	-1	2005	-1	0	1	1
10441215	-1	2005	-1	0	1	1
10441216	-1	2005	-1	0	1	1
10441217	-1	2005	-1	0	1	1
10441218	-1	2005	-1	0	1	1
10441219	-1	2005	-1	0	1	1
10441220	-1	2005	-1	0	1	1
10441221	-1	2005	-1	0	1	1
10441222	-1	2005	-1	0	1	1
10441223	-1	2005	-1	0	1	1
10441224	-1	2005	-1	0	1	1
10441225	-1	2005	-1	0	1	1
10441226	-1	2005	-1	0	1	1
10441227	-1	2005	-1	0	1	1
10441228	-1	2005	-1	0	1	1
10441229	-1	2005	-1	0	1	1
10441230	-1	2005	-1	0	1	1
10441301	-1	2005	-1	0	1	1
10441302	-1	2005	-1	0	1	1
10441303	-1	2005	-1	0	1	1
10441304	-1	2005	-1	0	1	1
10441305	-1	2005	-1	0	1	1
10441306	-1	2005	-1	0	1	1
10441307	-1	2005	-1	0	1	1
10441308	-1	2005	-1	0	1	1
10441309	-1	2005	-1	0	1	1
10441310	-1	2005	-1	0	1	1
10441311	-1	2005	-1	0	1	1
10441312	-1	2005	-1	0	1	1
10441313	-1	2005	-1	0	1	1
10441314	-1	2005	-1	0	1	1
10441315	-1	2005	-1	0	1	1
10441316	-1	2005	-1	0	1	1
10441317	-1	2005	-1	0	1	1
10441318	-1	2005	-1	0	1	1
10441319	-1	2005	-1	0	1	1
10441320	-1	2005	-1	0	1	1
10441321	-1	2005	-1	0	1	1
10441322	-1	2005	-1	0	1	1
10441323	-1	2005	-1	0	1	1
10441324	-1	2005	-1	0	1	1
10441325	-1	2005	-1	0	1	1
10441326	-1	2005	-1	0	1	1
10441327	-1	2005	-1	0	1	1
10441328	-1	2005	-1	0	1	1
10441329	-1	2005	-1	0	1	1
10441330	-1	2005	-1	0	1	1
10441401	-1	2005	-1	0	1	1
10441402	-1	2005	-1	0	1	1
10441403	-1	2005	-1	0	1	1
10441404	-1	2005	-1	0	1	1
10441405	-1	2005	-1	0	1	1
10441406	-1	2005	-1	0	1	1
10441407	-1	2005	-1	0	1	1
10441408	-1	2005	-1	0	1	1
10441409	-1	2005	-1	0	1	1
10441410	-1	2005	-1	0	1	1
10441411	-1	2005	-1	0	1	1
10441412	-1	2005	-1	0	1	1
10441413	-1	2005	-1	0	1	1
10441414	-1	2005	-1	0	1	1
10441415	-1	2005	-1	0	1	1
10441416	-1	2005	-1	0	1	1
10441417	-1	2005	-1	0	1	1
10441418	-1	2005	-1	0	1	1
10441419	-1	2005	-1	0	1	1
10441420	-1	2005	-1	0	1	1
10441421	-1	2005	-1	0	1	1
10441422	-1	2005	-1	0	1	1
10441423	-1	2005	-1	0	1	1
10441424	-1	2005	-1	0	1	1
10441425	-1	2005	-1	0	1	1
10441426	-1	2005	-1	0	1	1
10441427	-1	2005	-1	0	1	1
10441428	-1	2005	-1	0	1	1
10441429	-1	2005	-1	0	1	1
10441430	-1	2005	-1	0	1	1
10441501	-1	2005	-1	0	1	1
10441502	-1	2005	-1	0	1	1
10441503	-1	2005	-1	0	1	1
10441504	-1	2005	-1	0	1	1
10441505	-1	2005	-1	0	1	1
10441506	-1	2005	-1	0	1	1
10441507	-1	2005	-1	0	1	1
10441508	-1	2005	-1	0	1	1
10441509	-1	2005	-1	0	1	1
10441510	-1	2005	-1	0	1	1
10441511	-1	2005	-1	0	1	1
10441512	-1	2005	-1	0	1	1
10441513	-1	2005	-1	0	1	1
10441514	-1	2005	-1	0	1	1
10441515	-1	2005	-1	0	1	1
10441516	-1	2005	-1	0	1	1
10441517	-1	2005	-1	0	1	1
10441518	-1	2005	-1	0	1	1
10441519	-1	2005	-1	0	1	1
10441520	-1	2005	-1	0	1	1
10441521	-1	2005	-1	0	1	1
10441522	-1	2005	-1	0	1	1
10441523	-1	2005	-1	0	1	1
10441524	-1	2005	-1	0	1	1
10441525	-1	2005	-1	0	1	1
10441526	-1	2005	-1	0	1	1
10441527	-1	2005	-1	0	1	1
10441528	-1	2005	-1	0	1	1
10441529	-1	2005	-1	0	1	1
10441530	-1	2005	-1	0	1	1
10441601	-1	2005	-1	0	1	1
10441602	-1	2005	-1	0	1	1
10441603	-1	2005	-1	0	1	1
10441604	-1	2005	-1	0	1	1
10441605	-1	2005	-1	0	1	1
10441606	-1	2005	-1	0	1	1
10441607	-1	2005	-1	0	1	1
10441608	-1	2005	-1	0	1	1
10441609	-1	2005	-1	0	1	1
10441610	-1	2005	-1	0	1	1
10441611	-1	2005	-1	0	1	1
10441612	-1	2005	-1	0	1	1
10441613	-1	2005	-1	0	1	1
10441614	-1	2005	-1	0	1	1
10441615	-1	2005	-1	0	1	1
10441616	-1	2005	-1	0	1	1
10441617	-1	2005	-1	0	1	1
10441618	-1	2005	-1	0	1	1
10441619	-1	2005	-1	0	1	1
10441620	-1	2005	-1	0	1	1
10441621	-1	2005	-1	0	1	1
10441622	-1	2005	-1	0	1	1
10441623	-1	2005	-1	0	1	1
10441624	-1	2005	-1	0	1	1
10441625	-1	2005	-1	0	1	1
10441626	-1	2005	-1	0	1	1
10441627	-1	2005	-1	0	1	1
10441628	-1	2005	-1	0	1	1
10441629	-1	2005	-1	0	1	1
10441630	-1	2005	-1	0	1	1
10441701	-1	2005	-1	0	1	1
10441702	-1	2005	-1	0	1	1
10441703	-1	2005	-1	0	1	1
10441704	-1	2005	-1	0	1	1
10441705	-1	2005	-1	0	1	1
10441706	-1	2005	-1	0	1	1
10441707	-1	2005	-1	0	1	1
10441708	-1	2005	-1	0	1	1
10441709	-1	2005	-1	0	1	1
10441710	-1	2005	-1	0	1	1
10441711	-1	2005	-1	0	1	1
10441712	-1	2005	-1	0	1	1
10441713	-1	2005	-1	0	1	1
10441714	-1	2005	-1	0	1	1
10441715	-1	2005	-1	0	1	1
10441716	-1	2005	-1	0	1	1
10441717	-1	2005	-1	0	1	1
10441718	-1	2005	-1	0	1	1
10441719	-1	2005	-1	0	1	1
10441720	-1	2005	-1	0	1	1
10441721	-1	2005	-1	0	1	1
10441722	-1	2005	-1	0	1	1
10441723	-1	2005	-1	0	1	1
10441724	-1	2005	-1	0	1	1
10441725	-1	2005	-1	0	1	1
10441726	-1	2005	-1	0	1	1
10441727	-1	2005	-1	0	1	1
10441728	-1	2005	-1	0	1	1
10441729	-1	2005	-1	0	1	1
10441730	-1	2005	-1	0	1	1
10441801	-1	2005	-1	0	1	1
10441802	-1	2005	-1	0	1	1
10441803	-1	2005	-1	0	1	1
10441804	-1	2005	-1	0	1	1
10441805	-1	2005	-1	0	1	1
10441806	-1	2005	-1	0	1	1
10441807	-1	2005	-1	0	1	1
10441808	-1	2005	-1	0	1	1
10441809	-1	2005	-1	0	1	1
10441810	-1	2005	-1	0	1	1
10441811	-1	2005	-1	0	1	1
10441812	-1	2005	-1	0	1	1
10441813	-1	2005	-1	0	1	1
10441814	-1	2005	-1	0	1	1
10441815	-1	2005	-1	0	1	1
10441816	-1	2005	-1	0	1	1
10441817	-1	2005	-1	0	1	1
10441818	-1	2005	-1	0	1	1
10441819	-1	2005	-1	0	1	1
10441820	-1	2005	-1	0	1	1
10441821	-1	2005	-1	0	1	1
10441822	-1	2005	-1	0	1	1
10441823	-1	2005	-1	0	1	1
10441824	-1	2005	-1	0	1	1
10441825	-1	2005	-1	0	1	1
10441826	-1	2005	-1	0	1	1
10441827	-1	2005	-1	0	1	1
10441828	-1	2005	-1	0	1	1
10441829	-1	2005	-1	0	1	1
10441830	-1	2005	-1	0	1	1
10442001	-1	2005	-1	0	1	1
10442002	-1	2005	-1	0	1	1
10442003	-1	2005	-1	0	1	1
10442004	-1	2005	-1	0	1	1
10442005	-1	2005	-1	0	1	1
10442006	-1	2005	-1	0	1	1
10442007	-1	2005	-1	0	1	1
10442008	-1	2005	-1	0	1	1
10442009	-1	2005	-1	0	1	1
10442010	-1	2005	-1	0	1	1
10442011	-1	2005	-1	0	1	1
10442012	-1	2005	-1	0	1	1
10442013	-1	2005	-1	0	1	1
10442014	-1	2005	-1	0	1	1
10442015	-1	2005	-1	0	1	1
10442016	-1	2005	-1	0	1	1
10442017	-1	2005	-1	0	1	1
10442018	-1	2005	-1	0	1	1
10442019	-1	2005	-1	0	1	1
10442020	-1	2005	-1	0	1	1
10442021	-1	2005	-1	0	1	1
10442022	-1	2005	-1	0	1	1
10442023	-1	2005	-1	0	1	1
10442024	-1	2005	-1	0	1	1
10442025	-1	2005	-1	0	1	1
10442026	-1	2005	-1	0	1	1
10442027	-1	2005	-1	0	1	1
10442028	-1	2005	-1	0	1	1
10442029	-1	2005	-1	0	1	1
10442030	-1	2005	-1	0	1	1
10442101	-1	2005	-1	0	1	1
10442102	-1	2005	-1	0	1	1
10442103	-1	2005	-1	0	1	1
10442104	-1	2005	-1	0	1	1
10442105	-1	2005	-1	0	1	1
10442106	-1	2005	-1	0	1	1
10442107	-1	2005	-1	0	1	1
10442108	-1	2005	-1	0	1	1
10442109	-1	2005	-1	0	1	1
10442110	-1	2005	-1	0	1	1
10442111	-1	2005	-1	0	1	1
10442112	-1	2005	-1	0	1	1
10442113	-1	2005	-1	0	1	1
10442114	-1	2005	-1	0	1	1
10442115	-1	2005	-1	0	1	1
10442116	-1	2005	-1	0	1	1
10442117	-1	2005	-1	0	1	1
10442118	-1	2005	-1	0	1	1
10442119	-1	2005	-1	0	1	1
10442120	-1	2005	-1	0	1	1
10442121	-1	2005	-1	0	1	1
10442122	-1	2005	-1	0	1	1
10442123	-1	2005	-1	0	1	1
10442124	-1	2005	-1	0	1	1
10442125	-1	2005	-1	0	1	1
10442126	-1	2005	-1	0	1	1
10442127	-1	2005	-1	0	1	1
10442128	-1	2005	-1	0	1	1
10442129	-1	2005	-1	0	1	1
10442130	-1	2005	-1	0	1	1
10442201	-1	2005	-1	0	1	1
10442202	-1	2005	-1	0	1	1
10442203	-1	2005	-1	0	1	1
10442204	-1	2005	-1	0	1	1
10442205	-1	2005	-1	0	1	1
10442206	-1	2005	-1	0	1	1
10442207	-1	2005	-1	0	1	1
10442208	-1	2005	-1	0	1	1
10442209	-1	2005	-1	0	1	1
10442210	-1	2005	-1	0	1	1
10442211	-1	2005	-1	0	1	1
10442212	-1	2005	-1	0	1	1
10442213	-1	2005	-1	0	1	1
10442214	-1	2005	-1	0	1	1
10442215	-1	2005	-1	0	1	1
10442216	-1	2005	-1	0	1	1
10442217	-1	2005	-1	0	1	1
10442218	-1	2005	-1	0	1	1
10442219	-1	2005	-1	0	1	1
10442220	-1	2005	-1	0	1	1
10442221	-1	2005	-1	0	1	1
10442222	-1	2005	-1	0	1	1
10442223	-1	2005	-1	0	1	1
10442224	-1	2005	-1	0	1	1
10442225	-1	2005	-1	0	1	1
10442226	-1	2005	-1	0	1	1
10442227	-1	2005	-1	0	1	1
10442228	-1	2005	-1	0	1	1
10442229	-1	2005	-1	0	1	1
10442230	-1	2005	-1	0	1	1
10442301	-1	2005	-1	0	1	1
10442302	-1	2005	-1	0	1	1
10442303	-1	2005	-1	0	1	1
10442304	-1	2005	-1	0	1	1
10442305	-1	2005	-1	0	1	1
10442306	-1	2005	-1	0	1	1
10442307	-1	2005	-1	0	1	1
10442308	-1	2005	-1	0	1	1
10442309	-1	2005	-1	0	1	1
10442310	-1	2005	-1	0	1	1
10442311	-1	2005	-1	0	1	1
10442312	-1	2005	-1	0	1	1
10442313	-1	2005	-1	0	1	1
10442314	-1	2005	-1	0	1	1
10442315	-1	2005	-1	0	1	1
10442316	-1	2005	-1	0	1	1
10442317	-1	2005	-1	0	1	1
10442318	-1	2005	-1	0	1	1
10442319	-1	2005	-1	0	1	1
10442320	-1	2005	-1	0	1	1
10442321	-1	2005	-1	0	1	1
10442322	-1	2005	-1	0	1	1
10442323	-1	2005	-1	0	1	1
10442324	-1	2005	-1	0	1	1
10442325	-1	2005	-1	0	1	1
10442326	-1	2005	-1	0	1	1
10442327	-1	2005	-1	0	1	1
10442328	-1	2005	-1	0	1	1
10442329	-1	2005	-1	0	1	1
10442330	-1	2005	-1	0	1	1
10442401	-1	2005	-1	0	1	1
10442402	-1	2005	-1	0	1	1
10442403	-1	2005	-1	0	1	1
10442404	-1	2005	-1	0	1	1
10442405	-1	2005	-1	0	1	1
10442406	-1	2005	-1	0	1	1
10442407	-1	2005	-1	0	1	1
10442408	-1	2005	-1	0	1	1
10442409	-1	2005	-1	0	1	1
10442410	-1	2005	-1	0	1	1
10442411	-1	2005	-1	0	1	1
10442412	-1	2005	-1	0	1	1
10442413	-1	2005	-1	0	1	1
10442414	-1	2005	-1	0	1	1
10442415	-1	2005	-1	0	1	1
10442416	-1	2005	-1	0	1	1
10442417	-1	2005	-1	0	1	1
10442418	-1	2005	-1	0	1	1
10442419	-1	2005	-1	0	1	1
10442420	-1	2005	-1	0	1	1
10442421	-1	2005	-1	0	1	1
10442422	-1	2005	-1	0	1	1
10442423	-1	2005	-1	0	1	1
10442424	-1	2005	-1	0	1	1
10442425	-1	2005	-1	0	1	1
10442426	-1	2005	-1	0	1	1
10442427	-1	2005	-1	0	1	1
10442428	-1	2005	-1	0	1	1
10442429	-1	2005	-1	0	1	1
10442430	-1	2005	-1	0	1	1
10442501	-1	2005	-1	0	1	1
10442502	-1	2005	-1	0	1	1
10442503	-1	2005	-1	0	1	1
10442504	-1	2005	-1	0	1	1
10442505	-1	2005	-1	0	1	1
10442506	-1	2005	-1	0	1	1
10442507	-1	2005	-1	0	1	1
10442508	-1	2005	-1	0	1	1
10442509	-1	2005	-1	0	1	1
10442510	-1	2005	-1	0	1	1
10442511	-1	2005	-1	0	1	1
10442512	-1	2005	-1	0	1	1
10442513	-1	2005	-1	0	1	1
10442514	-1	2005	-1	0	1	1
10442515	-1	2005	-1	0	1	1
10442516	-1	2005	-1	0	1	1
10442517	-1	2005	-1	0	1	1
10442518	-1	2005	-1	0	1	1
10442519	-1	2005	-1	0	1	1
10442520	-1	2005	-1	0	1	1
10442521	-1	2005	-1	0	1	1
10442522	-1	2005	-1	0	1	1
10442523	-1	2005	-1	0	1	1
10442524	-1	2005	-1	0	1	1
10442525	-1	2005	-1	0	1	1
10442526	-1	2005	-1	0	1	1
10442527	-1	2005	-1	0	1	1
10442528	-1	2005	-1	0	1	1
10442529	-1	2005	-1	0	1	1
10442530	-1	2005	-1	0	1	1
10442601	-1	2005	-1	0	1	1
10442602	-1	2005	-1	0	1	1
10442603	-1	2005	-1	0	1	1
10442604	-1	2005	-1	0	1	1
10442605	-1	2005	-1	0	1	1
10442606	-1	2005	-1	0	1	1
10442607	-1	2005	-1	0	1	1
10442608	-1	2005	-1	0	1	1
10442609	-1	2005	-1	0	1	1
10442610	-1	2005	-1	0	1	1
10442611	-1	2005	-1	0	1	1
10442612	-1	2005	-1	0	1	1
10442613	-1	2005	-1	0	1	1
10442614	-1	2005	-1	0	1	1
10442615	-1	2005	-1	0	1	1
10442616	-1	2005	-1	0	1	1
10442617	-1	2005	-1	0	1	1
10442618	-1	2005	-1	0	1	1
10442619	-1	2005	-1	0	1	1
10442620	-1	2005	-1	0	1	1
10442621	-1	2005	-1	0	1	1
10442622	-1	2005	-1	0	1	1
10442623	-1	2005	-1	0	1	1
10442624	-1	2005	-1	0	1	1
10442625	-1	2005	-1	0	1	1
10442626	-1	2005	-1	0	1	1
10442627	-1	2005	-1	0	1	1
10442628	-1	2005	-1	0	1	1
10442629	-1	2005	-1	0	1	1
10442630	-1	2005	-1	0	1	1
10442701	-1	2005	-1	0	1	1
10442702	-1	2005	-1	0	1	1
10442703	-1	2005	-1	0	1	1
10442704	-1	2005	-1	0	1	1
10442705	-1	2005	-1	0	1	1
10442706	-1	2005	-1	0	1	1
10442707	-1	2005	-1	0	1	1
10442708	-1	2005	-1	0	1	1
10442709	-1	2005	-1	0	1	1
10442710	-1	2005	-1	0	1	1
10442711	-1	2005	-1	0	1	1
10442712	-1	2005	-1	0	1	1
10442713	-1	2005	-1	0	1	1
10442714	-1	2005	-1	0	1	1
10442715	-1	2005	-1	0	1	1
10442716	-1	2005	-1	0	1	1
10442717	-1	2005	-1	0	1	1
10442718	-1	2005	-1	0	1	1
10442719	-1	2005	-1	0	1	1
10442720	-1	2005	-1	0	1	1
10442721	-1	2005	-1	0	1	1
10442722	-1	2005	-1	0	1	1
10442723	-1	2005	-1	0	1	1
10442724	-1	2005	-1	0	1	1
10442725	-1	2005	-1	0	1	1
10442726	-1	2005	-1	0	1	1
10442727	-1	2005	-1	0	1	1
10442728	-1	2005	-1	0	1	1
10442729	-1	2005	-1	0	1	1
10442730	-1	2005	-1	0	1	1
10442801	-1	2005	-1	0	1	1
10442802	-1	2005	-1	0	1	1
10442803	-1	2005	-1	0	1	1
10442804	-1	2005	-1	0	1	1
10442805	-1	2005	-1	0	1	1
10442806	-1	2005	-1	0	1	1
10442807	-1	2005	-1	0	1	1
10442808	-1	2005	-1	0	1	1
10442809	-1	2005	-1	0	1	1
10442810	-1	2005	-1	0	1	1
10442811	-1	2005	-1	0	1	1
10442812	-1	2005	-1	0	1	1
10442813	-1	2005	-1	0	1	1
10442814	-1	2005	-1	0	1	1
10442815	-1	2005	-1	0	1	1
10442816	-1	2005	-1	0	1	1
10442817	-1	2005	-1	0	1	1
10442818	-1	2005	-1	0	1	1
10442819	-1	2005	-1	0	1	1
10442820	-1	2005	-1	0	1	1
10442821	-1	2005	-1	0	1	1
10442822	-1	2005	-1	0	1	1
10442823	-1	2005	-1	0	1	1
10442824	-1	2005	-1	0	1	1
10442825	-1	2005	-1	0	1	1
10442826	-1	2005	-1	0	1	1
10442827	-1	2005	-1	0	1	1
10442828	-1	2005	-1	0	1	1
10442829	-1	2005	-1	0	1	1
10442830	-1	2005	-1	0	1	1
10443001	-1	2005	-1	0	1	1
10443002	-1	2005	-1	0	1	1
10443003	-1	2005	-1	0	1	1
10443004	-1	2005	-1	0	1	1
10443005	-1	2005	-1	0	1	1
10443006	-1	2005	-1	0	1	1
10443007	-1	2005	-1	0	1	1
10443008	-1	2005	-1	0	1	1
10443009	-1	2005	-1	0	1	1
10443010	-1	2005	-1	0	1	1
10443011	-1	2005	-1	0	1	1
10443012	-1	2005	-1	0	1	1
10443013	-1	2005	-1	0	1	1
10443014	-1	2005	-1	0	1	1
10443015	-1	2005	-1	0	1	1
10443016	-1	2005	-1	0	1	1
10443017	-1	2005	-1	0	1	1
10443018	-1	2005	-1	0	1	1
10443019	-1	2005	-1	0	1	1
10443020	-1	2005	-1	0	1	1
10443021	-1	2005	-1	0	1	1
10443022	-1	2005	-1	0	1	1
10443023	-1	2005	-1	0	1	1
10443024	-1	2005	-1	0	1	1
10443025	-1	2005	-1	0	1	1
10443026	-1	2005	-1	0	1	1
10443027	-1	2005	-1	0	1	1
10443028	-1	2005	-1	0	1	1
10443029	-1	2005	-1	0	1	1
10443030	-1	2005	-1	0	1	1
10443101	-1	2005	-1	0	1	1
10443102	-1	2005	-1	0	1	1
10443103	-1	2005	-1	0	1	1
10443104	-1	2005	-1	0	1	1
10443105	-1	2005	-1	0	1	1
10443106	-1	2005	-1	0	1	1
10443107	-1	2005	-1	0	1	1
10443108	-1	2005	-1	0	1	1
10443109	-1	2005	-1	0	1	1
10443110	-1	2005	-1	0	1	1
10443111	-1	2005	-1	0	1	1
10443112	-1	2005	-1	0	1	1
10443113	-1	2005	-1	0	1	1
10443114	-1	2005	-1	0	1	1
10443115	-1	2005	-1	0	1	1
10443116	-1	2005	-1	0	1	1
10443117	-1	2005	-1	0	1	1
10443118	-1	2005	-1	0	1	1
10443119	-1	2005	-1	0	1	1
10443120	-1	2005	-1	0	1	1
10443121	-1	2005	-1	0	1	1
10443122	-1	2005	-1	0	1	1
10443123	-1	2005	-1	0	1	1
10443124	-1	2005	-1	0	1	1
10443125	-1	2005	-1	0	1	1
10443126	-1	2005	-1	0	1	1
10443127	-1	2005	-1	0	1	1
10443128	-1	2005	-1	0	1	1
10443129	-1	2005	-1	0	1	1
10443130	-1	2005	-1	0	1	1
10443201	-1	2005	-1	0	1	1
10443202	-1	2005	-1	0	1	1
10443203	-1	2005	-1	0	1	1
10443204	-1	2005	-1	0	1	1
10443205	-1	2005	-1	0	1	1
10443206	-1	2005	-1	0	1	1
10443207	-1	2005	-1	0	1	1
10443208	-1	2005	-1	0	1	1
10443209	-1	2005	-1	0	1	1
10443210	-1	2005	-1	0	1	1
10443211	-1	2005	-1	0	1	1
10443212	-1	2005	-1	0	1	1
10443213	-1	2005	-1	0	1	1
10443214	-1	2005	-1	0	1	1
10443215	-1	2005	-1	0	1	1
10443216	-1	2005	-1	0	1	1
10443217	-1	2005	-1	0	1	1
10443218	-1	2005	-1	0	1	1
10443219	-1	2005	-1	0	1	1
10443220	-1	2005	-1	0	1	1
10443221	-1	2005	-1	0	1	1
10443222	-1	2005	-1	0	1	1
10443223	-1	2005	-1	0	1	1
10443224	-1	2005	-1	0	1	1
10443225	-1	2005	-1	0	1	1
10443226	-1	2005	-1	0	1	1
10443227	-1	2005	-1	0	1	1
10443228	-1	2005	-1	0	1	1
10443229	-1	2005	-1	0	1	1
10443230	-1	2005	-1	0	1	1
10443301	-1	2005	-1	0	1	1
10443302	-1	2005	-1	0	1	1
10443303	-1	2005	-1	0	1	1
10443304	-1	2005	-1	0	1	1
10443305	-1	2005	-1	0	1	1
10443306	-1	2005	-1	0	1	1
10443307	-1	2005	-1	0	1	1
10443308	-1	2005	-1	0	1	1
