INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	STRING	INT	STRING	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	STRING	STRING	INT	INT	INT
10113038	1	1	13	38	2	368	1	-1	-1	踏風甲	84	不知為何物質製成，上有大鵬展翅，名動天下。	2450	2450	217	3	0	-1	-1	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	212	-1	212	-1	-1	-1	Cloth7_16	衣服	2247	2000	0
10113039	1	1	13	39	2	368	1	-1	-1	追日甲	84	不知為何物質製成，上有鳳凰追日，名動天下。	2450	2450	217	3	0	-1	-1	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	212	-1	212	-1	-1	-1	Cloth7_16	衣服	2248	2000	0
10113040	1	1	13	40	2	368	1	-1	-1	逐月甲	84	不知為何物質製成，上有青鴛逐月，名動天下。	2450	2450	217	3	0	-1	-1	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	212	-1	212	-1	-1	-1	Cloth7_16	衣服	2249	2000	0
10113041	1	1	13	41	2	368	1	-1	-1	朱雀鎧甲	89	紅色鎧甲，為南方朱雀所守護，萬物不侵，法力無邊。	2800	2800	224	3	0	-1	-1	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	224	-1	224	-1	-1	-1	Cloth7_16	衣服	2250	2000	0
10113042	1	1	13	42	2	368	1	-1	-1	玄武鎧甲	89	黑色鎧甲，為北方玄武所守護，萬物不侵，法力無邊。	2800	2800	224	3	0	-1	-1	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	224	-1	224	-1	-1	-1	Cloth7_16	衣服	2251	2000	0
10113043	1	1	13	43	2	368	1	-1	-1	白虎鎧甲	89	白色鎧甲，為西方白虎所守護，萬物不侵，法力無邊。	2800	2800	224	3	0	-1	-1	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	224	-1	224	-1	-1	-1	Cloth7_16	衣服	2252	2000	0
10113044	1	1	13	44	2	368	1	-1	-1	青龍鎧甲	89	青色鎧甲，為東方青龍所守護，萬物不侵，法力無邊。	2800	2800	224	3	0	-1	-1	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	224	-1	224	-1	-1	-1	Cloth7_16	衣服	2253	2000	0
10113045	1	1	13	45	2	409	1	-1	-1	聖靈戰甲	94	女媧補天時用的五彩石磯所造，吸收日月精華，賦有無窮靈力。	3400	3400	230	3	0	-1	-1	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	236	-1	236	-1	-1	-1	Cloth10_14	衣服	2254	2000	0
10113046	1	1	13	46	2	409	1	-1	-1	幽冥魔甲	94	來自冥間，地獄之火燒練而成，怨氣濃重，魔性強大。	3400	3400	230	3	0	-1	-1	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	236	-1	236	-1	-1	-1	Cloth10_14	衣服	2255	2000	0
10113047	1	1	13	47	2	409	1	-1	-1	憐憫之甲	94	佛家最為貴重的物品，可與使用者相互感應。	3400	3400	230	3	0	-1	-1	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	236	-1	236	-1	-1	-1	Cloth10_14	衣服	2256	2000	0
10113048	1	1	13	48	2	409	1	-1	-1	霓雲羽衣	99	據說是九天仙女為大地祈福跳舞時所用，是可遇不可求的極品。	3800	3800	236	3	0	-1	-1	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	248	-1	248	-1	-1	-1	Cloth10_14	衣服	2257	2000	0
10113049	1	1	13	49	2	409	1	-1	-1	九寶天衣	99	上有九寶華文，受到天地精華的凝煉，靈氣異常。	3800	3800	236	3	0	-1	-1	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	248	-1	248	-1	-1	-1	Cloth10_14	衣服	2258	2000	0
10113050	1	1	13	50	2	409	1	-1	-1	歸元神衣	99	上古神物，生於天地混沌之時，有凝神歸元，起死回生之用。	3800	3800	236	3	0	-1	-1	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	248	-1	248	-1	-1	-1	Cloth10_14	衣服	2259	2000	0
10113100	1	1	13	100	2	18	1	-1	-1	破布衫	1	新手防具，沒有什麼價值。（右鍵點擊即可裝備）	20	20	114	3	0	-1	-1	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	8	-1	8	-1	-1	-1	Cloth3_3	衣服	19	2000	0
10120001	1	1	20	1	7	-1	1	-1	-1	亂花結	8	各種花朵穿接而成，暗香浮動。	90	90	122	3	0	-1	-1	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	Necklace_1	项链	2260	2000	0
10120002	1	1	20	2	7	-1	1	-1	-1	藍寶項鏈	18	蔚藍色的寶石項鏈，可與佩帶者互相感應。	127	127	135	3	0	-1	-1	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	2	-1	Necklace_3	项链	2261	2000	0
10120003	1	1	20	3	7	-1	1	-1	-1	太極護符	28	暗藏八卦玄機，可提高自身能力。	247	247	147	3	0	-1	-1	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	3	-1	Necklace_2	项链	2262	2000	0
10120004	1	1	20	4	7	-1	1	-1	-1	雲海鏈	38	藍白相間的玉石項鏈，背面繪有雲山四海圖，因此得名。	433	433	160	3	0	-1	-1	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	4	-1	Necklace_1	项链	2263	2000	0
10120005	1	1	20	5	7	-1	1	-1	-1	琥珀護符	48	千年前松脂滴落所形成的琥珀所制，可保身健體。	722	722	172	3	0	-1	-1	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	5	-1	Necklace_2	项链	2264	2000	0
10120006	1	1	20	6	7	-1	1	-1	-1	七情束	58	鏈身為七根金絲互相纏繞，中間鑲有佛家舍利，斷七情斬六欲。	1070	1070	185	3	0	-1	-1	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	6	-1	Necklace_4	项链	2265	2000	0
10120007	1	1	20	7	7	-1	1	-1	-1	情人淚	68	鏈長七分，在月光下閃著冷冷的寒光，鏈墜上下相連，猶如剛剛滴落的淚滴。	1465	1465	197	3	0	-1	-1	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	7	-1	Necklace_4	项链	2266	2000	0
10120008	1	1	20	8	7	-1	1	-1	-1	引路鈴	78	金銅穿絲，懸一五角金鈴，鈴聲陣陣，不絕於耳，傳為陰間引路所用。	1955	1955	210	3	0	-1	-1	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	8	-1	Necklace_5	项链	2267	2000	0
10120009	1	1	20	9	7	-1	1	-1	-1	月光	88	吸取月之精華而生成的靈物，散發著藍紫色的幽幽之光，極為神秘。	2730	2730	222	3	0	-1	-1	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	9	-1	Necklace3_1	项链	2268	2000	0
10120010	1	1	20	10	7	-1	1	-1	-1	蝶仙	98	傳說中九天仙女所佩之物，精美絕倫，似蝴蝶蹁躚，隱含神力。	3720	3720	235	3	0	-1	-1	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	10	-1	Necklace3_2	项链	2269	2000	0
10121001	1	1	21	1	5	-1	1	-1	-1	柳意腰帶	2	普通粗布腰帶，上面繪有楊柳依依。	30	30	115	3	0	-1	-1	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	Girdle_1	腰带	2270	2000	0
10121002	1	1	21	2	5	-1	1	-1	-1	如意腰帶	12	普通染布製成的寬腰帶，取萬事如意，隨心所願之意。。	109	109	127	3	0	-1	-1	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	2	-1	Girdle_2	腰带	2271	2000	0
10121003	1	1	21	3	5	-1	1	-1	-1	明蛟腰帶	22	用巨蛟的皮製成的腰帶，可提高自身能力。	169	169	140	3	0	-1	-1	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	3	-1	Girdle_5	腰带	2272	2000	0
10121004	1	1	21	4	5	-1	1	-1	-1	北斗箍環	32	上刻七星北斗方位，玄妙異常。	331	331	152	3	0	-1	-1	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	4	-1	Girdle_4	腰带	2273	2000	0
10121005	1	1	21	5	5	-1	1	-1	-1	天火環帶	42	腰帶厚重堅固，傳為火神用天火燒制所造，因此得名。	554	554	165	3	0	-1	-1	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	5	-1	Girdle_1	腰带	2274	2000	0
10121006	1	1	21	6	5	-1	1	-1	-1	混天環帶	52	傳說中仙子用的腰帶，火紅色，有流蘇，危險時刻可作為武器使用。	890	890	177	3	0	-1	-1	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	6	-1	Girdle_3	腰带	2275	2000	0
10121007	1	1	21	7	5	-1	1	-1	-1	神霄帶	62	神秘的緞帶，造型奇特，可避邪生輝。	1255	1255	190	3	0	-1	-1	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	7	-1	Girdle_4	腰带	2276	2000	0
10121008	1	1	21	8	5	-1	1	-1	-1	七曜腰環	72	取天地間“日月金木水火土”七星精華而成，威力非凡。	1685	1685	202	3	0	-1	-1	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	8	-1	Girdle_2	腰带	2277	2000	0
10121009	1	1	21	9	5	-1	1	-1	-1	紫霞	82	傳為不周山之環山彩霞掉落西天生成環帶兩條，一曰折天，一曰紫霞。	2310	2310	215	3	0	-1	-1	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	9	-1	Girdle_5	腰带	2278	2000	0
10121010	1	1	21	10	5	-1	1	-1	-1	鎮日	92	上古流傳下來的神物，據說曾為後羿所用，千古流傳，吸收天地精華，神力非常。	3240	3240	227	3	0	-1	-1	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	10	-1	Girdle_4	腰带	2279	2000	0
10122001	1	1	22	1	6	-1	1	-1	-1	草戒	5	青草環扣，綠意融融，容易損壞。	60	60	119	3	0	-1	-1	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	Ring_1	戒指	2280	2000	0
10122002	1	1	22	2	6	-1	1	-1	-1	銀竹戒指	15	紫竹林的銀竹做的戒指，只傳有緣人。	118	118	131	3	0	-1	-1	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	2	-1	Ring_2	戒指	2281	2000	0
10122003	1	1	22	3	6	-1	1	-1	-1	百裂戒指	25	戒身上有百道裂痕，但是堅固異常。	208	208	144	3	0	-1	-1	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	3	-1	Ring_4	戒指	2282	2000	0
10122004	1	1	22	4	6	-1	1	-1	-1	如意戒指	35	玉色如意造型，古樸典雅，傳家之寶。	382	382	156	3	0	-1	-1	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	4	-1	Ring_3	戒指	2283	2000	0
10122005	1	1	22	5	6	-1	1	-1	-1	流影	45	戒圈上鑲有十種寶石，顏色各異，價值連城。	638	638	169	3	0	-1	-1	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	5	-1	Ring_2	戒指	2284	2000	0
10122006	1	1	22	6	6	-1	1	-1	-1	靈韻	55	靈巧秀氣，韻味天成，傳為周幽王命能工巧匠為褒姒所造。	980	980	181	3	0	-1	-1	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	6	-1	Ring_5	戒指	2285	2000	0
10122007	1	1	22	7	6	-1	1	-1	-1	九宮	65	九宮製成的戒圈，靈力異常。	1360	1360	194	3	0	-1	-1	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	7	-1	Ring_1	戒指	2286	2000	0
10122008	1	1	22	8	6	-1	1	-1	-1	玲瓏	75	七彩玲瓏所造，彙集海之靈氣，對佩帶者有極強的保護作用。	1820	1820	206	3	0	-1	-1	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	8	-1	Ring_2	戒指	2287	2000	0
10122009	1	1	22	9	6	-1	1	-1	-1	攝魂	85	來自陰間的物品，怨氣集結，有很強的吞噬能力。	2520	2520	219	3	0	-1	-1	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	9	-1	Ring3_1	戒指	2288	2000	0
10122010	1	1	22	10	6	-1	1	-1	-1	神祭	95	上古神物，生於天地混沌之時，祭神所用，和凡人一樣有呼吸血脈，威力隨其喜怒哀樂而變。	3480	3480	231	3	0	-1	-1	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	10	-1	Ring3_2	戒指	2289	2000	0
10141001	1	1	41	1	8	-1	2	-1	-1	坐騎：虎	40	召喚老虎騎乘，少林派弟子40級可用。	380000	380000	150	3	0	21	334801	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	RideHeader1_13	坐骑	200	2000	0
