INT	INT	INT	INT	INT	FLOAT	FLOAT	INT	INT	FLOAT	INT	INT	INT	STRING	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	STRING	INT	INT	INT	INT	INT	STRING	INT	INT	INT	INT	INT	STRING	INT	INT	INT	INT	INT	STRING	INT	INT	INT	INT	INT	STRING	INT	INT	INT	INT	INT	STRING	INT	INT	INT	INT	INT	STRING	INT	INT	INT	INT	INT	STRING	INT	INT	INT	INT	INT	STRING	INT	INT	INT	INT	INT	STRING	INT	INT	INT	INT	INT	STRING	INT	INT	INT	INT	INT	STRING	INT	INT	INT	INT	INT	STRING	INT	INT	INT	INT	INT	STRING	INT	INT	INT	INT	INT	STRING	INT	INT	INT	INT	INT	STRING	INT	INT	INT	INT	INT	STRING	INT	INT	INT	INT	INT	STRING	INT	INT	INT	INT	INT	STRING	INT	INT	INT	INT	INT	STRING	INT	INT	INT	INT	INT	STRING	INT	INT	INT	INT	INT	STRING	INT	INT	INT	INT	INT	STRING	INT	INT	INT	INT	INT	STRING	INT	INT	INT	INT	INT	STRING	INT	INT	INT	INT	INT	STRING	INT	INT	INT	INT	INT	STRING	INT	INT	INT	INT	INT	STRING	INT	INT	INT	INT	INT	STRING	INT	INT	INT	INT	INT	STRING	INT	INT	INT	INT	INT	STRING	INT	INT	INT	INT	INT	STRING	INT	INT	INT	INT	INT	STRING	INT	INT	INT	INT	INT	STRING	INT	INT	INT	INT	INT	STRING	INT	INT	INT	INT	INT	STRING	INT	INT	INT	INT	INT	STRING	INT	INT	INT	INT	INT	STRING	INT	INT	INT	INT	INT	STRING	INT	INT	INT	INT	INT	STRING	INT	INT	INT	INT	INT	STRING	INT	INT	INT	INT	INT	STRING	INT	INT	INT	INT	INT	STRING	INT	INT	INT	INT	INT	STRING	INT	INT	INT	INT	INT	STRING	INT	INT	INT	INT	INT	STRING	INT	INT	INT	INT	INT	STRING	INT	INT	INT	INT	INT	STRING	INT	INT	INT	INT	INT	STRING	INT	INT	INT	INT	INT	STRING																																																																																																																																																																																																																																																																	
315	40	0	1	8	1	1	7	0	1	600000	50	0		0	0	0	96	97	98	100	200	300	400	500																																																																																																																																			
316	40	0	1	8	1	1	6	0	1	600000	50	0		0	0	0	96	97	98	100	200	300	400	500	30900011	1	-1	100	100		30900009	1	-1	100	100		30900012	1	-1	100	100		30900010	1	-1	100	100		20109001	1	-1	100	100		20109002	1	-1	100	100		20109003	1	-1	100	100		20109004	1	-1	100	100		20109005	1	-1	100	100		20109006	1	-1	100	100		20109007	1	-1	100	100		20109008	1	-1	100	100		20109009	1	-1	100	100		20109010	1	-1	100	100		20109011	1	-1	100	100		20109012	1	-1	100	100		20109013	1	-1	100	100		20109014	1	-1	100	100		20109015	1	-1	100	100		20109101	1	-1	100	100		20109102	1	-1	100	100		30900026	1	-1	100	100		30900027	1	-1	100	100		30900028	1	-1	100	100		30900029	1	-1	100	100		30900030	1	-1	100	100		30900031	1	-1	100	100		30900032	1	-1	100	100		30900033	1	-1	100	100		30900034	1	-1	100	100		30900036	1	-1	100	100		30900037	1	-1	100	100		30900038	1	-1	100	100		30900039	1	-1	100	100		30900040	1	-1	100	100		30900041	1	-1	100	100		30900042	1	-1	100	100		30900043	1	-1	100	100		30900044	1	-1	100	100																																																																			

317	40	0	1	8	1	1	6	0	1	600000	50	0		0	0	0	96	97	98	100	200	300	400	500	32000001	1	-1	100	100		32000002	1	-1	100	100		32000003	1	-1	100	100		32000014	1	-1	100	100		32000022	1	-1	100	100		32000023	1	-1	100	100		32000041	1	-1	100	100		32000046	1	-1	100	100		32000061	1	-1	100	100		32000063	1	-1	100	100		32000071	1	-1	100	100																																																																																																																																																																																																																																											
318	40	0	1	8	1	1	6	0	1	600000	50	0		0	0	0	96	97	98	100	200	300	400	500	32000004	1	-1	100	100		32000005	1	-1	100	100		32000006	1	-1	100	100		32000007	1	-1	100	100		32000008	1	-1	100	100		32000009	1	-1	100	100		32000010	1	-1	100	100		32000011	1	-1	100	100		32000012	1	-1	100	100		32000013	1	-1	100	100		32000015	1	-1	100	100		32000016	1	-1	100	100		32000017	1	-1	100	100		32000018	1	-1	100	100		32000019	1	-1	100	100		32000020	1	-1	100	100		32000021	1	-1	100	100		32000024	1	-1	100	100		32000025	1	-1	100	100		32000026	1	-1	100	100		32000027	1	-1	100	100		32000028	1	-1	100	100		32000029	1	-1	100	100		32000030	1	-1	100	100		32000031	1	-1	100	100		32000032	1	-1	100	100		32000033	1	-1	100	100		32000034	1	-1	100	100		32000035	1	-1	100	100		32000036	1	-1	100	100																																																																																																																									
319	40	0	1	8	1	1	6	0	1	600000	50	0		0	0	0	96	97	98	100	200	300	400	500	32000059	1	-1	100	100		32000060	1	-1	100	100		32000062	1	-1	100	100		32000064	1	-1	100	100		32000065	1	-1	100	100		32000066	1	-1	100	100		32000067	1	-1	100	100		32000068	1	-1	100	100		32000069	1	-1	100	100		32000070	1	-1	100	100		32000037	1	-1	100	100		32000038	1	-1	100	100		32000039	1	-1	100	100		32000040	1	-1	100	100		32000042	1	-1	100	100		32000043	1	-1	100	100		32000044	1	-1	100	100		32000045	1	-1	100	100		32000047	1	-1	100	100		32000048	1	-1	100	100		32000049	1	-1	100	100		32000050	1	-1	100	100		32000051	1	-1	100	100		32000052	1	-1	100	100		32000053	1	-1	100	100		32000054	1	-1	100	100		32000055	1	-1	100	100		32000056	1	-1	100	100		32000057	1	-1	100	100		32000058	1	-1	100	100																																																																																																																									
320	40	0	1	8	1	1	6	0	1	600000	50	0		0	0	0	96	97	98	100	200	300	400	500	32000072	1	-1	100	100		32000073	1	-1	100	100		32000074	1	-1	100	100		32000075	1	-1	100	100		32000076	1	-1	100	100		32000077	1	-1	100	100		32000078	1	-1	100	100		32000079	1	-1	100	100		32000080	1	-1	100	100		32000081	1	-1	100	100		32000082	1	-1	100	100		32000083	1	-1	100	100		32000084	1	-1	100	100		32000085	1	-1	100	100		32000086	1	-1	100	100		32000087	1	-1	100	100		32000088	1	-1	100	100		32000089	1	-1	100	100		32000090	1	-1	100	100		32000091	1	-1	100	100		32000092	1	-1	100	100		32000093	1	-1	100	100		32000094	1	-1	100	100		32000095	1	-1	100	100		32000096	1	-1	100	100		32000097	1	-1	100	100		32000098	1	-1	100	100		32000099	1	-1	100	100		32000100	1	-1	100	100		32000101	1	-1	100	100		32000102	1	-1	100	100		32000103	1	-1	100	100		32000104	1	-1	100	100		32000105	1	-1	100	100																																																																																																																									
321	40	0	1	8	1	1	6	0	1	600000	50	0		0	0	0	96	97	98	100	200	300	400	500	30503025	1	-1	100	100		30503026	1	-1	100	100		30503027	1	-1	100	100		30503028	1	-1	100	100		30503029	1	-1	100	100		30503030	1	-1	100	100		30503031	1	-1	100	100		30503032	1	-1	100	100		30503033	1	-1	100	100		30503034	1	-1	100	100		30503035	1	-1	100	100		30503036	1	-1	100	100		30503037	1	-1	100	100		30503038	1	-1	100	100		30503039	1	-1	100	100		30503040	1	-1	100	100		30503041	1	-1	100	100		30503042	1	-1	100	100		30503043	1	-1	100	100		30503044	1	-1	100	100		30503045	1	-1	100	100		30503046	1	-1	100	100		30503047	1	-1	100	100		30503048	1	-1	100	100		30503049	1	-1	100	100		30503050	1	-1	100	100		30503051	1	-1	100	100		30503052	1	-1	100	100		30503053	1	-1	100	100		30503054	1	-1	100	100		30503055	1	-1	100	100		30503056	1	-1	100	100		30503057	1	-1	100	100		30503058	1	-1	100	100		30503059	1	-1	100	100		30503060	1	-1	100	100		30503061	1	-1	100	100		30503062	1	-1	100	100		30503063	1	-1	100	100		30503064	1	-1	100	100		30503065	1	-1	100	100		30503066	1	-1	100	100		30503067	1	-1	100	100		30503068	1	-1	100	100		30503069	1	-1	100	100																															
322	40	0	1	8	1	1	6	0	1	600000	50	0		0	0	0	96	97	98	100	200	300	400	500	30402005	1	-1	100	100		30402006	1	-1	100	100		30402007	1	-1	100	100		30402008	1	-1	100	100		30402009	1	-1	100	100		30402010	1	-1	100	100		30402011	1	-1	100	100		30402013	1	-1	100	100		30402015	1	-1	100	100		30402017	1	-1	100	100		30402019	1	-1	100	100		30402025	1	-1	100	100		30402027	1	-1	100	100		30402029	1	-1	100	100		30402031	1	-1	100	100		30402033	1	-1	100	100		30402035	1	-1	100	100		30402037	1	-1	100	100		30402039	1	-1	100	100		30402041	1	-1	100	100		30402043	1	-1	100	100		30402045	1	-1	100	100		30402047	1	-1	100	100		30402049	1	-1	100	100		30402055	1	-1	100	100		30402057	1	-1	100	100		30402059	1	-1	100	100		30402061	1	-1	100	100		30402063	1	-1	100	100		30402065	1	-1	100	100		30402067	1	-1	100	100		30402069	1	-1	100	100		30402071	1	-1	100	100		30402073	1	-1	100	100		30402075	1	-1	100	100		30402077	1	-1	100	100		30402079	1	-1	100	100		30402091	1	-1	100	100		30402093	1	-1	100	100		30402095	1	-1	100	100																																																													
323	40	0	1	8	1	1	6	0	1	600000	50	0		0	0	0	96	97	98	100	200	300	400	500	30402012	1	-1	100	100		30402014	1	-1	100	100		30402016	1	-1	100	100		30402018	1	-1	100	100		30402020	1	-1	100	100		30402021	1	-1	100	100		30402022	1	-1	100	100		30402023	1	-1	100	100		30402024	1	-1	100	100		30402026	1	-1	100	100		30402028	1	-1	100	100		30402030	1	-1	100	100		30402032	1	-1	100	100		30402034	1	-1	100	100		30402036	1	-1	100	100		30402038	1	-1	100	100		30402040	1	-1	100	100		30402042	1	-1	100	100		30402044	1	-1	100	100		30402046	1	-1	100	100		30402048	1	-1	100	100		30402050	1	-1	100	100		30402051	1	-1	100	100		30402052	1	-1	100	100		30402053	1	-1	100	100		30402054	1	-1	100	100		30402056	1	-1	100	100		30402058	1	-1	100	100		30402060	1	-1	100	100		30402062	1	-1	100	100		30402064	1	-1	100	100		30402066	1	-1	100	100		30402068	1	-1	100	100		30402070	1	-1	100	100		30402072	1	-1	100	100		30402074	1	-1	100	100		30402076	1	-1	100	100		30402078	1	-1	100	100		30402080	1	-1	100	100		30402087	1	-1	100	100		30402088	1	-1	100	100		30402089	1	-1	100	100		30402090	1	-1	100	100		30402092	1	-1	100	100		30402094	1	-1	100	100																															
324	40	0	1	8	1	1	6	0	1	600000	50	0		0	0	0	96	97	98	100	200	300	400	500	30008002	1	-1	100	100		30008003	1	-1	100	100		30008016	1	-1	100	100		30503017	1	-1	100	100		30503018	1	-1	100	100		30503019	1	-1	100	100		30503020	1	-1	100	100		30503012	1	-1	100	100		30607000	1	-1	100	100		30607001	1	-1	100	100		30606002	1	-1	100	100		30502000	1	-1	100	100		30502000	20	-1	2000	100		30502001	1	-1	100	100		30502001	20	-1	2000	100		30502002	1	-1	100	100		30502002	20	-1	2000	100		30503021	1	-1	100	100		30502003	1	-1	100	100																																																																																																																																																																																											

325	40	0	1	8	1	1	6	0	1	600000	50	0		0	0	0	96	97	98	100	200	300	400	500	30008002	1	-1	100	100		30008003	1	-1	100	100		30008016	1	-1	100	100		30008005	1	-1	100	100		30008004	1	-1	100	100		31000000	1	-1	100	100		31000002	1	-1	100	100		31000001	1	-1	100	100		31000003	1	-1	100	100	
326	40	0	1	8	1	1	6	0	1	600000	50	0		0	0	0	96	97	98	100	200	300	400	500	30504026	1	-1	100	100		30504046	1	-1	100	100		30700203	1	-1	100	100		30700203	10	-1	100	100		30504006	1	-1	100	100		30700204	1	-1	100	100		30501358	1	-1	100	100		30501356	1	-1	100	100		30501167	1	-1	100	100		10141040	1	-1	100	100		10141030	1	-1	100	100		30008048	1	-1	100	100		30008034	1	-1	100	100		30900005	1	-1	100	100		30505106	1	-1	100	100		30505079	1	-1	100	100		30008037	1	-1	100	100		30008038	1	-1	100	100		30900014	1	-1	100	100		30008013	1	-1	100	100		30008007	1	-1	100	100		30900007	1	-1	100	100		30008009	1	-1	100	100		30008006	1	-1	100	100		30008021	1	-1	100	100		30008025	1	-1	100	100		30008024	1	-1	100	100		30008023	1	-1	100	100		30008022	1	-1	100	100
327	40	0	1	8	1	1	6	0	1	600000	50	0		0	0	0	96	97	98	100	200	300	400	500	30501017	1	-1	100	100		30501018	1	-1	100	100		30501019	1	-1	100	100		30501020	1	-1	100	100		30501021	1	-1	100	100		30501022	1	-1	100	100		30501023	1	-1	100	100		30501024	1	-1	100	100		30501025	1	-1	100	100		30501026	1	-1	100	100		30501027	1	-1	100	100		30501028	1	-1	100	100		30501029	1	-1	100	100		30501030	1	-1	100	100		30501031	1	-1	100	100		30501032	1	-1	100	100		30501033	1	-1	100	100		30501034	1	-1	100	100		30501037	1	-1	100	100		30501038	1	-1	100	100		30501039	1	-1	100	100		30501040	1	-1	100	100		30501041	1	-1	100	100		30501042	1	-1	100	100		30505050	1	-1	100	100		30505050	10	-1	1000	100		30505051	1	-1	100	100		30505051	10	-1	1000	100		30505052	1	-1	100	100		30505052	10	-1	1000	100		30505053	1	-1	100	100		30505053	10	-1	1000	100		30505054	1	-1	100	100		30505054	10	-1	1000	100		30505055	1	-1	100	100		30505055	10	-1	1000	100		30505056	1	-1	100	100		30505056	10	-1	1000	100		30505057	1	-1	100	100		30505057	10	-1	1000	100		30505058	1	-1	100	100		30505058	10	-1	1000	100		30505059	1	-1	100	100		30505059	10	-1	1000	100	
328	40	0	1	8	1	1	6	0	1	600000	50	0		0	0	0	96	97	98	100	200	300	400	500	20307100	1	-1	100	100		30008039	1	-1	100	100		20307001	1	-1	100	100		30503140	1	-1	100	100		30008040	1	-1	100	100		30008041	1	-1	100	100		30008042	1	-1	100	100		30008043	1	-1	100	100		30008067	1	-1	100	100		30008068	1	-1	100	100		30008095	1	-1	100	100		30008104	1	-1	100	100		30008113	1	-1	100	100		30008118	1	-1	100	100		30008129	1	-1	100	100		30008140	1	-1	100	100		30008141	1	-1	100	100		30008142	1	-1	100	100		30008145	1	-1	100	100		30008146	1	-1	100	100		30008147	1	-1	100	100		30008148	1	-1	100	100		30008149	1	-1	100	100		30008150	1	-1	100	100		30008151	1	-1	100	100		30008152	1	-1	100	100		30008153	1	-1	100	100		30008035	1	-1	100	100		30008036	1	-1	100	100	
329	40	0	1	8	1	1	6	0	1	600000	50	0		0	0	0	96	97	98	100	200	300	400	500	31000102	1	-1	100	100		31000103	1	-1	100	100		31000104	1	-1	100	100		31000105	1	-1	100	100		31000106	1	-1	100	100		31000107	1	-1	100	100		31000108	1	-1	100	100		31000109	1	-1	100	100		31000110	1	-1	100	100		31000111	1	-1	100	100		31000112	1	-1	100	100		31000113	1	-1	100	100		31000114	1	-1	100	100	
330	40	0	1	8	1	1	6	0	1	600000	50	0		0	0	0	96	97	98	100	200	300	400	500	20310167	1	-1	10	100		20310167	20	-1	200	100		20501007	1	-1	500	100		20501007	10	-1	5000	100		20501008	1	-1	1000	100		20501008	10	-1	10000	100		20502007	1	-1	500	100		20502007	10	-1	5000	100		20502008	1	-1	1000	100		20502008	10	-1	10000	100		30008018	1	-1	2000	100		30008019	1	-1	5000	100		30504583	1	-1	1000	100		30504584	1	-1	3000	100		30900016	1	-1	2000	100		20310167	1	-1	10	1000		20310129	1	-1	10	1000		20310130	1	-1	10	1000		20310138	1	-1	10	1000		20310139	1	-1	10	1000		20310147	1	-1	10	1000		20310148	1	-1	10	1000		
331	40	0	1	8	1	1	6	0	1	600000	50	0		0	0	0	96	97	98	100	200	300	400	500	30120014	1	-1	1000	100		30120015	1	-1	1000	100		30120016	1	-1	1000	100		30120017	1	-1	1000	100		30120018	1	-1	2000	100		30120019	1	-1	2000	100		30120020	1	-1	2000	100		30120021	1	-1	2000	100		30120024	1	-1	1000	100		30120025	1	-1	1000	100		30120026	1	-1	1000	100		30120027	1	-1	1000	100		30120113	1	-1	1000	100		30120114	1	-1	1000	100		30120115	1	-1	1000	100		30120116	1	-1	1000	100		30120117	1	-1	1000	100		30120118	1	-1	1000	100		30120119	1	-1	1000	100		30120120	1	-1	1000	100		30120125	1	-1	1000	100		30120126	1	-1	1000	100		30120127	1	-1	1000	100		30120128	1	-1	1000	100		30120129	1	-1	1000	100		30120130	1	-1	1000	100		30120131	1	-1	1000	100		30120132	1	-1	1000	100		30120053	1	-1	1000	100		30120054	1	-1	1000	100		30120055	1	-1	1000	100		30120056	1	-1	1000	100		30120074	1	-1	1000	100		30120075	1	-1	1000	100		30120076	1	-1	1000	100		30120077	1	-1	1000	100		30120086	1	-1	2000	100		30120087	1	-1	2000	100		30120088	1	-1	2000	100		30120089	1	-1	2000	100	
332	40	0	1	8	1	1	6	0	1	600000	50	0		0	0	0	96	97	98	100	200	300	400	500	30120137	1	-1	2000	100		30120138	1	-1	2000	100		30120139	1	-1	2000	100		30120140	1	-1	2000	100		30120035	1	-1	1000	100		30120036	1	-1	1000	100		30120037	1	-1	1000	100		30120038	1	-1	1000	100		30120133	1	-1	2000	100		30120134	1	-1	2000	100		30120135	1	-1	2000	100		30120136	1	-1	2000	100		30120121	1	-1	1000	100		30120122	1	-1	1000	100		30120123	1	-1	1000	100		30120124	1	-1	1000	100		30120066	1	-1	1000	100		30120067	1	-1	1000	100		30120068	1	-1	1000	100		30120069	1	-1	1000	100		30120070	1	-1	1000	100		30120071	1	-1	1000	100		30120072	1	-1	1000	100		30120073	1	-1	1000	100		30120082	1	-1	2000	100		30120083	1	-1	2000	100		30120084	1	-1	2000	100		30120085	1	-1	2000	100		30120062	1	-1	1000	100		30120063	1	-1	1000	100		30120064	1	-1	1000	100		30120065	1	-1	1000	100		30120078	1	-1	1000	100		30120079	1	-1	1000	100		30120080	1	-1	1000	100		30120081	1	-1	1000	100		30120090	1	-1	2000	100		30120091	1	-1	2000	100		30120092	1	-1	2000	100		30120093	1	-1	2000	100	

333	40	0	1	8	1	1	6	0	1	600000	50	0		0	0	0	96	97	98	100	200	300	400	500	10124000	1	-1	100	100		10124001	1	-1	100	100		10124002	1	-1	100	100		10124003	1	-1	100	100		10124004	1	-1	100	100		10124005	1	-1	100	100		10124006	1	-1	100	100		10124007	1	-1	100	100		10124008	1	-1	100	100		10124198	1	-1	100	100		10124475	1	-1	100	100		10124009	1	-1	100	100		10124010	1	-1	100	100		10124011	1	-1	100	100		10124012	1	-1	100	100		10124013	1	-1	100	100		10124014	1	-1	100	100		10124015	1	-1	100	100		10124016	1	-1	100	100		10124017	1	-1	100	100		10124199	1	-1	100	100		10124476	1	-1	100	100		10124113	1	-1	100	100		10124114	1	-1	100	100		10124115	1	-1	100	100		10124116	1	-1	100	100		10124117	1	-1	100	100		10124118	1	-1	100	100		10124119	1	-1	100	100		10124120	1	-1	100	100		10124121	1	-1	100	100		10124200	1	-1	100	100		10124477	1	-1	100	100		10124322	1	-1	100	100		10124323	1	-1	100	100		10124324	1	-1	100	100		10124325	1	-1	100	100		10124326	1	-1	100	100		10124327	1	-1	100	100		10124328	1	-1	100	100		10124329	1	-1	100	100		10124330	1	-1	100	100		10124331	1	-1	100	100		10124479	1	-1	100	100																																					
334	40	0	1	8	1	1	6	0	1	600000	50	0		0	0	0	96	97	98	100	200	300	400	500	10141001	1	-1	100	100		10141002	1	-1	100	100		10141004	1	-1	100	100		10141005	1	-1	100	100		10141006	1	-1	100	100		10141007	1	-1	100	100		10141008	1	-1	100	100		10141009	1	-1	100	100		10141019	1	-1	100	100		10141219	1	-1	100	100		10141492	1	-1	100	100		10141010	1	-1	100	100		10141011	1	-1	100	100		10141013	1	-1	100	100		10141014	1	-1	100	100		10141015	1	-1	100	100		10141016	1	-1	100	100		10141017	1	-1	100	100		10141018	1	-1	100	100		10141020	1	-1	100	100		10141220	1	-1	100	100		10141493	1	-1	100	100		10141167	1	-1	100	100		10141171	1	-1	100	100		10141155	1	-1	100	100		10141159	1	-1	100	100		10141163	1	-1	100	100		10141175	1	-1	100	100		10141179	1	-1	100	100		10141183	1	-1	100	100		10141187	1	-1	100	100		10141224	1	-1	100	100		10141494	1	-1	100	100																																																																																																							
335	40	0	1	8	1	1	6	0	1	600000	50	0		0	0	0	96	97	98	100	200	300	400	500	10141003	1	-1	100	100		10141012	1	-1	100	100		10141052	1	-1	100	100		10141053	1	-1	100	100		10141054	1	-1	100	100		10141055	1	-1	100	100		10141056	1	-1	100	100		10141057	1	-1	100	100		10141058	1	-1	100	100		10141059	1	-1	100	100		10141066	1	-1	100	100		10141067	1	-1	100	100		10141068	1	-1	100	100		10141069	1	-1	100	100		10141070	1	-1	100	100		10141071	1	-1	100	100		10141077	1	-1	100	100		10141083	1	-1	100	100		10141086	1	-1	100	100		10141089	1	-1	100	100		10141092	1	-1	100	100		10141095	1	-1	100	100		10141104	1	-1	100	100		10141113	1	-1	100	100		10141118	1	-1	100	100		10141124	1	-1	100	100		10141127	1	-1	100	100		10141130	1	-1	100	100		10141139	1	-1	100	100		10141143	1	-1	100	100		10141149	1	-1	100	100		10141192	1	-1	100	100		10141197	1	-1	100	100		10141201	1	-1	100	100		10141216	1	-1	100	100		10141217	1	-1	100	100		10141227	1	-1	100	100		10141230	1	-1	100	100		10141233	1	-1	100	100		10141237	1	-1	100	100		10141241	1	-1	100	100		10141245	1	-1	100	100		10141250	1	-1	100	100		10141254	1	-1	100	100		10141263	1	-1	100	100		10141266	1	-1	100	100		10141271	1	-1	100	100		10141275	1	-1	100	100		10141288	1	-1	100	100		10141292	1	-1	100	100	
336	40	0	1	8	1	1	6	0	1	600000	50	0		0	0	0	96	97	98	100	200	300	400	500	10141296	1	-1	100	100		10141300	1	-1	100	100		10141304	1	-1	100	100		10141308	1	-1	100	100		10141315	1	-1	100	100		10141316	1	-1	100	100		10141317	1	-1	100	100		10141323	1	-1	100	100		10141328	1	-1	100	100		10141333	1	-1	100	100		10141338	1	-1	100	100		10141362	1	-1	100	100		10141366	1	-1	100	100		10141370	1	-1	100	100		10141373	1	-1	100	100		10141374	1	-1	100	100		10141379	1	-1	100	100		10141386	1	-1	100	100		10141388	1	-1	100	100		10141401	1	-1	100	100		10141408	1	-1	100	100		10141412	1	-1	100	100		10141417	1	-1	100	100		10141419	1	-1	100	100		10141425	1	-1	100	100		10141431	1	-1	100	100		10141437	1	-1	100	100		10141442	1	-1	100	100		10141447	1	-1	100	100		10141450	1	-1	100	100		10141457	1	-1	100	100		10141462	1	-1	100	100		10141470	1	-1	100	100		10141476	1	-1	100	100		10141483	1	-1	100	100		10141489	1	-1	100	100		10141505	1	-1	100	100		10141511	1	-1	100	100		10141517	1	-1	100	100		10141527	1	-1	100	100		10141539	1	-1	100	100		10141545	1	-1	100	100		10141551	1	-1	100	100		10141560	1	-1	100	100		10141562	1	-1	100	100		10141570	1	-1	100	100		10141574	1	-1	100	100		10141593	1	-1	100	100		10141602	1	-1	100	100		10141800	1	-1	100	100	
337	40	0	1	8	1	1	6	0	1	600000	50	0		0	0	0	96	97	98	100	200	300	400	500	10141801	1	-1	100	100		10141802	1	-1	100	100		10141854	1	-1	100	100		10141855	1	-1	100	100		10141856	1	-1	100	100		10141858	1	-1	100	100		10141864	1	-1	100	100		10141870	1	-1	100	100		10141872	1	-1	100	100		10141873	1	-1	100	100		10141878	1	-1	100	100		10141888	1	-1	100	100		10141894	1	-1	100	100		10141895	1	-1	100	100																																																																																																																																																																																																																									
