INT	INT	INT	INT	INT	FLOAT	FLOAT	INT	INT	FLOAT	INT	INT	INT	STRING	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	STRING	INT	INT	INT	INT	INT	STRING	INT	INT	INT	INT	INT	STRING	INT	INT	INT	INT	INT	STRING	INT	INT	INT	INT	INT	STRING	INT	INT	INT	INT	INT	STRING	INT	INT	INT	INT	INT	STRING	INT	INT	INT	INT	INT	STRING	INT	INT	INT	INT	INT	STRING	INT	INT	INT	INT	INT	STRING	INT	INT	INT	INT	INT	STRING	INT	INT	INT	INT	INT	STRING	INT	INT	INT	INT	INT	STRING	INT	INT	INT	INT	INT	STRING	INT	INT	INT	INT	INT	STRING	INT	INT	INT	INT	INT	STRING	INT	INT	INT	INT	INT	STRING	INT	INT	INT	INT	INT	STRING	INT	INT	INT	INT	INT	STRING	INT	INT	INT	INT	INT	STRING	INT	INT	INT	INT	INT	STRING	INT	INT	INT	INT	INT	STRING	INT	INT	INT	INT	INT	STRING	INT	INT	INT	INT	INT	STRING	INT	INT	INT	INT	INT	STRING	INT	INT	INT	INT	INT	STRING	INT	INT	INT	INT	INT	STRING	INT	INT	INT	INT	INT	STRING	INT	INT	INT	INT	INT	STRING	INT	INT	INT	INT	INT	STRING	INT	INT	INT	INT	INT	STRING	INT	INT	INT	INT	INT	STRING	INT	INT	INT	INT	INT	STRING	INT	INT	INT	INT	INT	STRING	INT	INT	INT	INT	INT	STRING	INT	INT	INT	INT	INT	STRING	INT	INT	INT	INT	INT	STRING	INT	INT	INT	INT	INT	STRING	INT	INT	INT	INT	INT	STRING	INT	INT	INT	INT	INT	STRING	INT	INT	INT	INT	INT	STRING	INT	INT	INT	INT	INT	STRING	INT	INT	INT	INT	INT	STRING	INT	INT	INT	INT	INT	STRING	INT	INT	INT	INT	INT	STRING	INT	INT	INT	INT	INT	STRING	INT	INT	INT	INT	INT	STRING	INT	INT	INT	INT	INT	STRING	INT	INT	INT	INT	INT	STRING	INT	INT	INT	INT	INT	STRING
226	40	0	1	8	1	1	6	0	1	600000	50	0		0	0	0	96	97	98	100	200	300	400	500	30308060	1	-1	1	100	#G	30308066	1	-1	1	100	#G	30308067	1	-1	1	100			1	-1	1	100		30308069	1	-1	1	100		30308070	1	-1	1	100		30308071	1	-1	1	100		30308075	1	-1	1	100		30308076	1	-1	1	100		30308087	1	-1	1	100		30308088	1	-1	1	100		30308089	1	-1	1	100		30308090	1	-1	1	100		30308091	1	-1	1	100		30308092	1	-1	1	100		30308093	1	-1	1	100		0	1	-1	1	100		0	1	-1	1	100		0	1	-1	1	100		0	1	-1	1	100		0	1	-1	1	100		0	1	-1	1	100		0	1	-1	1	100		0	1	-1	1	100		0	1	-1	1	100		0	1	-1	1	100		0	1	-1	1	100		0	1	-1	1	100		0	1	-1	1	100		0	1	-1	1	100		0	1	-1	1	100		0	1	-1	1	100		0	1	-1	1	100		0	1	-1	1	100		0	1	-1	1	100		0	1	-1	1	100		0	1	-1	1	100		0	1	-1	1	100		0	1	-1	1	100		0	1	-1	1	100		0	1	-1	1	100		0	1	-1	1	100		0	1	-1	1	100		0	1	-1	1	100		0	1	-1	1	100		0	1	-1	1	100		0	1	-1	1	100		0	1	-1	1	100		0	1	-1	1	100		0	1	-1	1	100	
227	40	0	1	8	1	1	6	0	1	600000	50	0		0	0	0	96	97	98	100	200	300	400	500	30308149	1	-1	1	100	#G	30308150	1	-1	1	100	#G	30308151	1	-1	1	100		30308152	1	-1	1	100		30308153	1	-1	1	100		30308154	1	-1	1	100		30308155	1	-1	1	100		30308156	1	-1	1	100		30308157	1	-1	1	100		30308087	1	-1	1	100		30308088	1	-1	1	100		30308089	1	-1	1	100		30308090	1	-1	1	100		30308091	1	-1	1	100		30308092	1	-1	1	100		30308093	1	-1	1	100		0	1	-1	1	100		0	1	-1	1	100		0	1	-1	1	100		0	1	-1	1	100		0	1	-1	1	100		0	1	-1	1	100		0	1	-1	1	100		0	1	-1	1	100		0	1	-1	1	100		0	1	-1	1	100		0	1	-1	1	100		0	1	-1	1	100		0	1	-1	1	100		0	1	-1	1	100		0	1	-1	1	100		0	1	-1	1	100		0	1	-1	1	100		0	1	-1	1	100		0	1	-1	1	100		0	1	-1	1	100		0	1	-1	1	100		0	1	-1	1	100		0	1	-1	1	100		0	1	-1	1	100		0	1	-1	1	100		0	1	-1	1	100		0	1	-1	1	100		0	1	-1	1	100		0	1	-1	1	100		0	1	-1	1	100		0	1	-1	1	100		0	1	-1	1	100		0	1	-1	1	100		0	1	-1	1	100	
228	40	0	1	8	1	1	6	0	1	600000	50	0		0	0	0	96	97	98	100	200	300	400	500	30308101	1	-1	10000	100	#G	30308102	1	-1	10000	100	#G	30308103	1	-1	10000	100	#G	30308104	1	-1	10000	100	#G	30308105	1	-1	10000	100	#G	30308106	1	-1	10000	100	#G	30308107	1	-1	10000	100	#G	30308108	1	-1	10000	100	#G	30308109	1	-1	10000	100	#G	30308111	1	-1	10000	100	#G	30308112	1	-1	10000	100	#G	30308113	1	-1	10000	100	#G	30308114	1	-1	10000	100	#G	30308115	1	-1	10000	100	#G	30308116	1	-1	10000	100	#G	30308117	1	-1	10000	100	#G	30308118	1	-1	10000	100	#G	30308119	1	-1	10000	100	#G	30308121	1	-1	10000	100	#G	30308122	1	-1	10000	100	#G	30308123	1	-1	10000	100	#G	30308124	1	-1	10000	100		30308125	1	-1	10000	100	#G	30308126	1	-1	10000	100	#G	30308127	1	-1	10000	100	#G	30308128	1	-1	10000	100	#G	30308129	1	-1	10000	100	#G	30308131	1	-1	10000	100	#G	30308132	1	-1	10000	100	#G	30308133	1	-1	10000	100	#G	30308134	1	-1	10000	100	#G	30308135	1	-1	10000	100	#G	30308136	1	-1	10000	100	#G	30308137	1	-1	10000	100	#G	30308138	1	-1	10000	100	#G	30308139	1	-1	10000	100	#G	30308140	1	-1	10000	100	#G	30308141	1	-1	10000	100	#G	30308141	1	-1	10000	100	#G	30308142	1	-1	10000	100	#G	30308143	1	-1	10000	100	#G	30308144	1	-1	10000	100	#G	30308145	1	-1	10000	100	#G	30308146	1	-1	10000	100	#G	30308147	1	-1	10000	100	#G	30308148	1	-1	10000	100		0	1	-1	100	100																			
229	40	0	1	8	1	1	6	0	1	600000	50	0		0	0	0	96	97	98	100	200	300	400	500	30503072	1	-1	150000	100	#G	30503073	1	-1	150000	100	#G	30503074	1	-1	150000	100	#G	30503075	1	-1	150000	100	#G	30503076	1	-1	150000	100	#G	30503077	1	-1	150000	100	#G	30503078	1	-1	150000	100	#G	30503079	1	-1	150000	100	#G	30503071	1	-1	150000	100	#G	30503082	1	-1	150000	100	#G	30503083	1	-1	150000	100	#G	30503084	1	-1	150000	100	#G	30503085	1	-1	150000	100	#G	30503086	1	-1	150000	100	#G	30503087	1	-1	150000	100	#G	30503088	1	-1	150000	100	#G	30503089	1	-1	150000	100	#G	30503090	1	-1	150000	100	#G	30308158	1	-1	100000	100	#G	30308159	1	-1	100000	100	#G	30308160	1	-1	100000	100	#G	30308161	1	-1	100000	100	#G	30308162	1	-1	100000	100	#G	30308163	1	-1	100000	100	#G	30308164	1	-1	100000	100	#G	30308165	1	-1	100000	100	#G	30308166	1	-1	100000	100	#G	30308167	1	-1	100000	100	#G	30308168	1	-1	100000	100	#G	30308169	1	-1	100000	100	#G	30308170	1	-1	100000	100	#G	30308171	1	-1	100000	100	#G	30308172	1	-1	100000	100	#G	30308173	1	-1	100000	100	#G	30308174	1	-1	100000	100	#G	30308175	1	-1	100000	100	#G	30308176	1	-1	100000	100	#G	30308177	1	-1	100000	100	#G	30308178	1	-1	100000	100	#G	30308179	1	-1	100000	100	#G	30308180	1	-1	100000	100	#G	30308181	1	-1	100000	100	#G	30308182	1	-1	100000	100		0	1	-1	100	100																																					
230	40	0	1	8	1	1	6	0	1	600000	50	0		0	0	0	96	97	98	100	200	300	400	500	30308026	1	-1	150000	100	#G	30308027	1	-1	150000	100	#G	30308028	1	-1	150000	100	#G	30308029	1	-1	150000	100	#G	30308030	1	-1	150000	100	#G	30308031	1	-1	150000	100	#G	30308032	1	-1	150000	100	#G	30308033	1	-1	150000	100	#G	30308034	1	-1	150000	100		0	1	-1	100	100																																																																																																																																																																																																																																																	
231	40	0	1	8	1	1	6	0	1	600000	60	0		0	0	0	96	97	98	100	200	300	400	500	30308022	1	-1	1	100		30308023	1	-1	1	100		30308024	1	-1	1	100		30308025	1	-1	1	100		30308035	1	-1	1	100		30308036	1	-1	1	100		30308037	1	-1	1	100		30308038	1	-1	1	100		30308039	1	-1	1	100		30308040	1	-1	1	100		30308041	1	-1	1	100		30308046	1	-1	1	100		30308047	1	-1	1	100		30308048	1	-1	1	100		30308049	1	-1	1	100		30308050	1	-1	1	100		30308051	1	-1	1	100		30308052	1	-1	1	100		30308053		1	-1	1	100	30308054	1	-1	1	100		30308056	1	-1	1	100		30308057	1	-1	1	100		30308058	1	-1	1	100		30308061	1	-1	1	100		30308062	1	-1	1	100		30308063	1	-1	1	100		30308064	1	-1	1	100		30308065	1	-1	1	100		30308072	1	-1	1	100		30308073	1	-1	1	100		30308074	1	-1	1	100		30308077	1	-1	1	100		30308078	1	-1	1	100		30308079	1	-1	1	100		30308080	1	-1	1	100		30308081	1	-1	1	100		30308082	1	-1	1	100		30308083	1	-1	1	100		30308084	1	-1	1	100		30308085	1	-1	1	100		30308086	1	-1	1	100		30308094	1	-1	1	100		30308095	1	-1	1	100		30308096	1	-1	1	100		30504050	1	-1	1	100		39920001	1	-1	1	100		39920002	1	-1	1	100		39920003	1	-1	1	100													
232	40	0	1	8	1	1	6	0	1	600000	60	0		0	0	0	96	97	98	100	200	300	400	500	10500019	1	-1	1	100		10510019	1	-1	1	100		10511019	1	-1	1	100		10512019	1	-1	1	100		10513019	1	-1	1	100		10514019	1	-1	1	100		10515019	1	-1	1	100		10520019	1	-1	1	100		10521019	1	-1	1	100		10522019	1	-1	1	100		10523019	1	-1	1	100		10552019	1	-1	1	100		10553019	1	-1	100000	100																																																																																																																																																																																																																															
233	40	0	1	8	1	1	6	0	1	600000	60	0		0	0	0	96	97	98	100	200	300	400	500	10501009	1	-1	1	100		10510029	1	-1	1	100		10511029	1	-1	1	100		10512029	1	-1	1	100		10513029	1	-1	1	100		10514029	1	-1	1	100		10515029	1	-1	1	100		10520029	1	-1	1	100		10521029	1	-1	1	100		10522029	1	-1	1	100		10523029	1	-1	1	100		10552029	1	-1	1	100		10553029	1	-1	100000	100																																																																																																																																																																																																																															
234	40	0	1	8	1	1	6	0	1	600000	60	0		0	0	0	96	97	98	100	200	300	400	500	10502009	1	-1	1	100		10510039	1	-1	1	100		10511039	1	-1	1	100		10512039	1	-1	1	100		10513039	1	-1	1	100		10514039	1	-1	1	100		10515039	1	-1	1	100		10520039	1	-1	1	100		10521039	1	-1	1	100		10522039	1	-1	1	100		10523039	1	-1	1	100		10552039	1	-1	1	100		10553039	1	-1	100000	100																																																																																																																																																																																																																															
235	40	0	1	8	1	1	6	0	1	600000	60	0		0	0	0	96	97	98	100	200	300	400	500	10503009	1	-1	1	100		10510049	1	-1	1	100		10511049	1	-1	1	100		10512049	1	-1	1	100		10513049	1	-1	1	100		10514049	1	-1	1	100		10515049	1	-1	1	100		10520049	1	-1	1	100		10521049	1	-1	1	100		10522049	1	-1	1	100		10523049	1	-1	1	100		10552049	1	-1	1	100		10553049	1	-1	100000	100																																																																																																																																																																																																																															
236	40	0	1	8	1	1	6	0	1	600000	60	0		0	0	0	96	97	98	100	200	300	400	500	10503019	1	-1	1	100		10510059	1	-1	1	100		10511059	1	-1	1	100		10512059	1	-1	1	100		10513059	1	-1	1	100		10514059	1	-1	1	100		10515059	1	-1	1	100		10520059	1	-1	1	100		10521059	1	-1	1	100		10522059	1	-1	1	100		10523059	1	-1	1	100		10552059	1	-1	1	100		10553059	1	-1	100000	100																																																																																																																																																																																																																															
237	40	0	1	8	1	1	6	0	1	600000	60	0		0	0	0	96	97	98	100	200	300	400	500	10504009	1	-1	1	100		10510069	1	-1	1	100		10511069	1	-1	1	100		10512069	1	-1	1	100		10513069	1	-1	1	100		10514069	1	-1	1	100		10515069	1	-1	1	100		10520069	1	-1	1	100		10521069	1	-1	1	100		10522069	1	-1	1	100		10523069	1	-1	1	100		10552069	1	-1	1	100		10553069	1	-1	100000	100																																																																																																																																																																																																																															
238	40	0	1	8	1	1	6	0	1	600000	60	0		0	0	0	96	97	98	100	200	300	400	500	10504019	1	-1	1	100		10510079	1	-1	1	100		10511079	1	-1	1	100		10512079	1	-1	1	100		10513079	1	-1	1	100		10514079	1	-1	1	100		10515079	1	-1	1	100		10520079	1	-1	1	100		10521079	1	-1	1	100		10522079	1	-1	1	100		10523079	1	-1	1	100		10552079	1	-1	1	100		10553079	1	-1	100000	100																																																																																																																																																																																																																															
239	40	0	1	8	1	1	6	0	1	600000	60	0		0	0	0	96	97	98	100	200	300	400	500	10505009	1	-1	1	100		10510089	1	-1	1	100		10511089	1	-1	1	100		10512089	1	-1	1	100		10513089	1	-1	1	100		10514089	1	-1	1	100		10515089	1	-1	1	100		10520089	1	-1	1	100		10521089	1	-1	1	100		10522089	1	-1	1	100		10523089	1	-1	1	100		10552089	1	-1	1	100		10553089	1	-1	100000	100																																																																																																																																																																																																																															
240	40	0	1	8	1	1	6	0	1	600000	50	0		0	0	0	96	97	98	100	200	300	400	500	30503034	1	-1	1	100	#G	30503035	1	-1	1	100	#G	30503036	1	-1	1	100	#G	30503043	1	-1	1	100		30503044	1	-1	1	100		30503045	1	-1	1	100		30503052	1	-1	1	100		30503053	1	-1	1	100		30503054	1	-1	1	100		30503061	1	-1	1	100		30503062	1	-1	1	100		30503063	1	-1	1	100		0	1	-1	100	100		0	1	-1	100	100		0	1	-1	100	100		0	1	-1	100	100		0	1	-1	100	100		0	1	-1	100	100		0	1	-1	100	100		0	1	-1	100	100		0	1	-1	100	100		0	1	-1	100	100		0	1	-1	100	100		0	1	-1	100	100		0	1	-1	100	100		0	1	-1	100	100	
241	40	0	1	8	1	1	6	0	1	600000	50	0		0	0	1	96	97	98	100	200	300	400	500	10149030	1	-1	1	100	#G	10149032	1	-1	1	100	#G	10149036	1	-1	1	100	#G	10149037	1	-1	1	100	#G	10149038	1	-1	1	100	#G	10149039	1	-1	1	100	#G	10149040	1	-1	1	100	#G	10149001	1	-1	1	100	#G	10149013	1	-1	1	100	#G	10149014	1	-1	1	100	#G	10149015	1	-1	1	100	#G	10149016	1	-1	1	100	#G	10149011	1	-1	1	100	#G	10149010	1	-1	1	100	#G	10149009	1	-1	1	100	#G	10149008	1	-1	1	100	#G	10149017	1	-1	1	100	#G	10149018	1	-1	1	100	#G	10149007	1	-1	1	100	#G	10149019	1	-1	1	100	#G	10149020	1	-1	1	100	#G	10149006	1	-1	1	100	#G	10149005	1	-1	1	100	#G	10149004	1	-1	1	100	#G	10149031	1	-1	1	100	#G	10149002	1	-1	1	100	#G	10149041	1	-1	1	100	#G	10149042	1	-1	1	100	#G	10553139	1	-1	1	100	#G	10553140	1	-1	1	100	#G	10553217	1	-1	1	100	#G	10553219	1	-1	1	100	#G																																																																																																
242	40	0	1	8	1	1	6	0	1	600000	50	0		0	0	1	96	97	98	100	200	300	400	500	39920001	1	-1	1	100	#G	39920003	1	-1	1	100	#G	39920009	1	-1	1	100	#G	39920010	1	-1	1	100	#G	39920011	1	-1	1	100	#G	39920012	1	-1	1	100	#G	39920015	1	-1	1	100	#G	39920038	1	-1	1	100	#G	39920028	1	-1	1	100	#G	39920020	1	-1	1	100	#G	39920023	1	-1	1	100	#G	39920022	1	-1	1	100	#G	39920021	1	-1	1	100	#G	39920030	1	-1	1	100	#G	39920031	1	-1	1	100	#G	39920029	1	-1	1	100	#G	39920014	1	-1	1	100	#G	39920018	1	-1	1	100	#G	39920019	1	-1	1	100	#G	39920016	1	-1	1	100	#G	39920013	1	-1	1	100	#G	39920017	1	-1	1	100	#G	39920008	1	-1	1	100	#G	39920005	1	-1	1	100	#G	39920004	1	-1	1	100	#G	39920002	1	-1	1	100	#G	39920041	1	-1	1	100	#G	39920039	1	-1	1	100	#G	39920040	1	-1	1	100	#G	39920049	1	-1	1	100	#G	39920050	1	-1	1	100	#G	39920057	1	-1	1	100	#G	39920058	1	-1	1	100	#G	39920059	1	-1	1	100	#G																																																																																																
243	40	0	1	8	1	1	6	0	1	600000	50	0		0	0	1	96	97	98	100	200	300	400	500	39990003	1	-1	1	100	#G	39990004	1	-1	1	100	#G	39990005	1	-1	1	100	#G	39990007	1	-1	1	100	#G	39990010	1	-1	1	100	#G	39990011	1	-1	1	100	#G	39990012	1	-1	1	100	#G	39990014	1	-1	1	100	#G	39990016	1	-1	1	100	#G	39990018	1	-1	1	100	#G	39990020	1	-1	1	100	#G	39990022	1	-1	1	100	#G	39990024	1	-1	1	100	#G	39990026	1	-1	1	100	#G	39990028	1	-1	1	100	#G	39990030	1	-1	1	100	#G	39990032	1	-1	1	100	#G	39990034	1	-1	1	100	#G	39990036	1	-1	1	100	#G	39990038	1	-1	1	100	#G	39990040	1	-1	1	100	#G	39990042	1	-1	1	100	#G	39990044	1	-1	1	100	#G	39990046	1	-1	1	100	#G	39990048	1	-1	1	100	#G	39990050	1	-1	1	100	#G	39990052	1	-1	1	100	#G	39990054	1	-1	1	100	#G	39990056	1	-1	1	100	#G	39990058	1	-1	1	100	#G	39990060	1	-1	1	100	#G	39990062	1	-1	1	100	#G	39990064	1	-1	1	100	#G	39990066	1	-1	1	100	#G	39990068	1	-1	1	100	#G	39990070	1	-1	1	100	#G	39990072	1	-1	1	100	#G	39990074	1	-1	1	100	#G	39990076	1	-1	1	100	#G	39990078	1	-1	1	100	#G	30309964	1	-1	1	100		30309982	1	-1	1	100		30309989	1	-1	1	100		30309997	1	-1	1	100																																					
244	40	0	1	8	1	1	6	0	1	600000	50	0		0	0	1	96	97	98	100	200	300	400	500	30308110	1	-1	1	100	#G	30308120	1	-1	1	100	#G	30308130	1	-1	1	100	#G	30308101	1	-1	1	100	#G	30308111	1	-1	1	100		30308121	1	-1	1	100		30308102	1	-1	1	100	#G	30308112	1	-1	1	100		30308122	1	-1	1	100		30308103	1	-1	1	100	#G	30308113	1	-1	1	100		30308123	1	-1	1	100		30308104	1	-1	1	100	#G	30308114	1	-1	1	100		30308124	1	-1	1	100		30308105	1	-1	1	100	#G	30308115	1	-1	1	100		30308125	1	-1	1	100		30308106	1	-1	1	100	#G	30308116	1	-1	1	100		30308126	1	-1	1	100		30308107	1	-1	1	100	#G	30308117	1	-1	1	100		30308127	1	-1	1	100		30308108	1	-1	1	100	#G	30308118	1	-1	1	100		30308128	1	-1	1	100		30308109	1	-1	1	100	#G	30308119	1	-1	1	100		30308129	1	-1	1	100		0	1	-1	100	100		0	1	-1	100	100		0	1	-1	100	100		0	1	-1	100	100		0	1	-1	100	100		0	1	-1	100	100		0	1	-1	100	100		0	1	-1	100	100		0	1	-1	100	100		0	1	-1	100	100		0	1	-1	100	100		0	1	-1	100	100		0	1	-1	100	100		0	1	-1	100	100		0	1	-1	100	100		0	1	-1	100	100		0	1	-1	100	100		0	1	-1	100	100		0	1	-1	100	100		0	1	-1	100	100	
245	40	0	1	8	1	1	6	0	1	600000	50	0		0	0	1	96	97	98	100	200	300	400	500	30008105	1	-1	4000000	100	#G	39910006	1	-1	4000000	100	#G	30900048	1	-1	6000000	100	#G	30503140	1	-1	1	100	#G	30008014	1	-1	1	100	#G	30503118	1	-1	2000	100	#G	30503115	1	-1	1	100	#G	30503121	1	-1	1	100	#G	30008029	1	-1	1	100	#G	30509014	1	-1	5000	100	#G	30503080	1	-1	100	100	#G	31000004	1	-1	1	100	#G	30505107	1	-1	80000	100	#G	30008030	1	-1	1	100	#G	30008018	1	-1	1	100	#G	30900016	1	-1	50000	100	#G	30501170	1	-1	1	100	#G	30900057	1	-1	1	100	#G	30900034	1	-1	1	100	#G	39910004	1	-1	10000	100	#G	39910005	1	-1	100000	100	#G	0	1	-1	100000	100	#G	20310182	1	-1	100000	100	#G	20310183	1	-1	100000	100	#G	20310183	1	-1	100000	100	#G																																																																																																																																				
246	40	0	1	8	1	1	6	0	1	600000	50	0		0	0	1	96	97	98	100	200	300	400	500	0	1	-1	1000	100	#G	10124323	1	-1	1000	100	#G	10124324	1	-1	1000	100	#G	10124325	1	-1	1000	100	#G	10124326	1	-1	1000	100	#G	10124327	1	-1	1000	100	#G	10124328	1	-1	1000	100	#G	10124329	1	-1	1000	100	#G	10124330	1	-1	1000	100	#G	10124331	1	-1	1000	100	#G	10124335	1	-1	1000	100	#G	10124336	1	-1	1000	100	#G	10124337	1	-1	1000	100	#G	10124338	1	-1	1000	100	#G	10124339	1	-1	1000	100	#G	10124340	1	-1	1000	100	#G	10124341	1	-1	1000	100	#G	10124342	1	-1	1000	100	#G	10124343	1	-1	1000	100	#G	10124346	1	-1	1000	100	#G	10124347	1	-1	1000	100	#G	10124348	1	-1	1000	100	#G	10124349	1	-1	1000	100	#G	10124350	1	-1	1000	100	#G	10124354	1	-1	1000	100	#G	10124355	1	-1	1000	100	#G	10124356	1	-1	1000	100	#G	10124357	1	-1	1000	100	#G	10124358	1	-1	1000	100	#G																																																																																																																														
247	40	0	1	8	1	1	6	0	1	600000	50	0		0	0	0	96	97	98	100	200	300	400	500	20310118	1	-1	200000	100		10555116	1	-1	2000000	100		10555121	1	-1	2000000	100		10555126	1	-1	2000000	100		10555131	1	-1	2000000	100		10555136	1	-1	2000000	100		10555141	1	-1	2000000	100		10555146	1	-1	2000000	100		10555151	1	-1	2000000	100		10555156	1	-1	2000000	100		10555161	1	-1	2000000	100		30505817	1	-1	400000	100		30008081	1	-1	400000	100		10553101	1	-1	2000000	100		10553104	1	-1	2000000	100		10553107	1	-1	2000000	100	#G	10553110	1	-1	2000000	100		10553113	1	-1	2000000	100		10553116	1	-1	2000000	100		10553119	1	-1	2000000	100																																																																																																																																																																																					
248	40	0	1	8	1	1	6	0	1	600000	50	0		0	0	0	96	97	98	100	200	300	400	500	30505706	1	-1	10000000	100		30505806	1	-1	200000	100		30501173	1	-1	50000	100		30302527	1	-1	5800000	100		30302528	1	-1	5800000	100		30302529	1	-1	5800000	100		30302530	1	-1	5800000	100		30302531	1	-1	5800000	100		30302532	1	-1	5800000	100		10300001	1	-1	1	100		10300002	1	-1	1	100		10300003	1	-1	1	100		10300004	1	-1	1	100		10300005	1	-1	1	100		10302001	1	-1	1	100		10302002	1	-1	1	100		10302003	1	-1	1	100		10302004	1	-1	1	100		10302005	1	-1	1	100		10304001	1	-1	1	100		10304002	1	-1	1	100		10304003	1	-1	1	100		10304004	1	-1	1	100		10304005	1	-1	1	100		10305001	1	-1	1	100		10305002	1	-1	1	100		10305003	1	-1	1	100		10305004	1	-1	1	100		10305005	1	-1	1	100		10300100	1	-1	100000	100		10300101	1	-1	100000	100		10300102	1	-1	100000	100		10301100	1	-1	100000	100		10301101	1	-1	100000	100		10301102	1	-1	100000	100		10301200	1	-1	100000	100		10301201	1	-1	100000	100		10301202	1	-1	100000	100		10302100	1	-1	100000	100		10302101	1	-1	100000	100		10302102	1	-1	100000	100		10303100	1	-1	100000	100		10303101	1	-1	100000	100		10303102	1	-1	100000	100		10303200	1	-1	100000	100		10303201	1	-1	100000	100		10303202	1	-1	100000	100		10304100	1	-1	100000	100		10304101	1	-1	100000	100		10304102	1	-1	100000	100	
249	40	0	1	8	1	1	6	0	1	600000	50	0		0	0	1	96	97	98	100	200	300	400	500	30509119	1	-1	2000000	100	#G	30509112	1	-1	2000000	100	#G	30509113	1	-1	2000000	100	#G	30509111	1	-1	2000000	100	#G	30509109	1	-1	2000000	100	#G	30509110	1	-1	2000000	100	#G	30509107	1	-1	2000000	100	#G	30509108	1	-1	2000000	100	#G	30509105	1	-1	2000000	100	#G	30509103	1	-1	2000000	100	#G	30509104	1	-1	2000000	100	#G	30509098	1	-1	2000000	100	#G	30509099	1	-1	2000000	100	#G	30509101	1	-1	2000000	100	#G	30509102	1	-1	2000000	100	#G	30509096	1	-1	2000000	100	#G	30509097	1	-1	2000000	100	#G	30509092	1	-1	2000000	100	#G	30509093	1	-1	2000000	100	#G	30509087	1	-1	2000000	100	#G	30509088	1	-1	2000000	100	#G	30509089	1	-1	2000000	100	#G	30509086	1	-1	2000000	100		30509079	1	-1	2000000	100		30509082	1	-1	2000000	100		30509074	1	-1	2000000	100		30509072	1	-1	2000000	100		30509073	1	-1	2000000	100		30509080	1	-1	2000000	100		30509084	1	-1	2000000	100		30509075	1	-1	2000000	100		30509081	1	-1	2000000	100		30509039	1	-1	2000000	100		30509040	1	-1	2000000	100		30509041	1	-1	2000000	100		30509051	1	-1	2000000	100		30509042	1	-1	2000000	100		30509043	1	-1	2000000	100		30509044	1	-1	2000000	100		0	1	-1	100	100																																																													
250	40	0	1	8	1	1	6	0	1	600000	50	0		0	0	1	96	97	98	100	200	300	400	500	10520119	1	-1	1	100	#G	10552119	1	-1	1	100	#G	10553119	1	-1	1	100	#G	10515119	1	-1	1	100	#G	10502019	1	-1	1	100	#G	10510119	1	-1	1	100	#G	10513119	1	-1	1	100	#G	10512119	1	-1	1	100	#G	10511119	1	-1	1	100	#G	10521119	1	-1	1	100	#G	10522119	1	-1	1	100	#G	10523119	1	-1	1	100	#G	10514119	1	-1	1	100	#G																																																																																																																																																																																																																														
251	40	0	1	8	1	1	6	0	1	600000	50	0		0	0	0	96	97	98	100	200	300	400	500	10155002	1	-1	1	100		10155006	1	-1	1	100		10155005	1	-1	1	100		10155001	1	-1	1	100		0	1	-1	5000000	100		10422016	1	-1	5000000	100		10423026	1	-1	5000000	100		0	1	-1	30000	100		20310102	1	-1	30000	100		20310100	1	-1	5000	100		30505816	1	-1	10000	100		30505816	20	-1	200000	100		20310103	1	-1	10000	100		20310103	20	-1	200000	100																																																																																																																																																																																																																									
252	40	0	1	8	1	1	6	0	1	600000	50	0		0	0	0	96	97	98	100	200	300	400	500	30509014	20	-1	100000	100	#G	30008029	20	-1	100	100	#G	30503118	10	-1	20000	100	#G	30503140	10	-1	100	100	#G	30505107	11	-1	800000	100	#G	0	1	-1	1	100	#G	30308307	1	-1	1	100	#G	30308308	1	-1	1	100	#G	30308309	1	-1	1	100	#G	30308310	1	-1	1	100	#G																																																																																																																																																																																																																																																
253	40	0	1	8	1	1	6	0	1	600000	50	0		0	0	0	96	97	98	100	200	300	400	500	10157005	1	-1	1	100	#G	38000152	1	-1	300000	100	#G	38000164	1	-1	400000	100	#G	38000165	1	-1	500000	100	#G	30505816	1	-1	80000	100	#G	20310181	1	-1	1	100	#G	20310182	1	-1	1	100	#G	20310183	1	-1	1	100	#G	10156101	1	-1	1	100		39910011	1	-1	1	100		39910012	1	-1	150000	100		39910014	1	-1	200000	100		39910015	1	-1	300000	100		39910016	1	-1	400000	100		39910017	1	-1	1	100		39910018	1	-1	1	100		39910019	1	-1	1	100		39910020	1	-1	1	100		39910029	1	-1	1	100		39910034	1	-1	1	100		39910035	1	-1	1	100		39910025	1	-1	1	100		39910026	1	-1	1	100		39910027	1	-1	1	100		39910028	1	-1	1	100		39910021	1	-1	1	100		39910022	1	-1	1	100		39910023	1	-1	1	100		39910024	1	-1	1	100		39910030	1	-1	1	100		39910031	1	-1	1	100		39910032	1	-1	1	100		39910033	1	-1	1	100		0	1	-1	1	100		0	1	-1	1	100		0	1	-1	1	100		0	1	-1	1	100		10430318	1	-1	1	100		10430319	1	-1	6000000	100		10430320	1	-1	6000000	100																																																							
